airlines;date_post;text;sentiment
lufthansa;2018-08-20;" |  We were flying from Lyon to Philadelphia through Frankfurt. We had a very short layover in Frankfurt and our flight from Lyon to Frankfurt was delayed. The pilot announced several times that the flights from Frankfurt were also delayed and not to worry. Nevertheless, we ran as quickly as possible to make our connection to Philadelphia. The gate agents practically laughed at us and said that flight was long gone. The truth was we arrived at our gate at 1:45pm, the flight was delayed until 2:10pm (according to an email I received from Lufthansa) and did not actually take off until 2:30pm (according to FlightAware). Yet, Lufthansa did nothing to get us on that plane (I assume it was out on the tarmac - the busing around the Frankfurt airport to and from the planes is ridiculous). Instead, we had to go to customer service and were re-booked on a flight the following day. Customer service actually seemed annoyed that they had to deal with us. Then to make matters worse, the customer service rep said they would book us at a nice hotel in center city so we could see Frankfurt. The hotel was no where near center city - we were in some warehouse district that was not walking distance to anything. To get to center city was a walk and two bus rides away or a 40 euro round trip taxi ride. Ridiculous! The extra 24 hours in Frankfurt was awful and I couldn't wait to get out of there. It was seriously the most money I have ever spent on an airline ticket ($1900+ per person) and the worst experience I ever had. I have flown many times and have seen airlines go out of their way to make sure the passengers make their connections. Not Lufthansa. I would not fly with them again.";NEGATIVE
lufthansa;2018-08-19;" |  Seoul to Oslo via Munich. The new A350 felt some claustrophobic. For me I think almost all airlines need to work on the food. The portion is little if you are hungry for 10/11 hours. Lufthansa delivers efficiency. Munich-Oslo went smooth, nice pusher on the evening flight. I will again fly Lufthansa in the future, as I have previously done.";POSITIVE
lufthansa;2018-08-19;" |  Berlin to Bangkok via Munich. I was booked onto Lufthansa as as I wanted a relaxed and relatively comfortable flight. First flight was ok. Got a beer a snack and was on time. Switched into the Bangkok flight in Munich and realised this was a Eurowings codeshare. If you want inflight entertainment you pay 9.90 EUR, a blanket 6 EUR, headphones 3 EUR. Apparently I had been booked in the SMART tariffs, so I got 1 alcohol drink and a spartan meal. Had to pay for my beer. When I asked how I get such service with Lufthansa, I was told I could see it was an Eurowings flight by looking at the flight Number. I understand Eurowings is a budget airline, however Lufthansa is not. ";NEGATIVE
lufthansa;2018-08-18;" |  . I booked to fly with Lufthansa from London to Zagreb via Frankfurt on a Wednesday evening. The check-in staff told me that the first flight was delayed so I would miss the connection. The impression was this was very much my problem and I should speak to the reservations line. Reservations changed me to a flight via Vienna to stay the night in a hotel courtesy of the airline and fly to Zagreb early the next day. I was satisfied with this. I asked the check-in staff whether I should get the hotel voucher from them or from Vienna airport - they were clear that I should collect this from the Austrian Airlines representative at Vienna airport. On arrival at Vienna I was told by the Austrian Airlines representative that Lufthansa had put no information on their system relating to my needing accommodation for the night. They spent 20 minutes trying to contact Lufthansa reservations and were not able to - on speaking to a representative at the Frankfurt Lufthansa headquarters the Austrian Airlines rep was told ""that's not my responsibility"". There was a pop concert on in Vienna - there were no rooms or only rooms with inflated prices available and I could not afford the cost of a taxi to/from the city and a hotel myself. I approached two hotels in walking distance who told me they had rooms only accessible with a voucher. Austrian Airlines would not provide me with a voucher without Lufthansa indicating on their system that this was agreed. The rep apologised for the experience I was having due to Lufthansa but was  unable to act without their ticking a box on the system.  I spent the night on the floor of the airport.  I emailed Lufthansa that night expressing my frustration and requesting compensation. I have heard nothing back over a week later and just spent 25 minutes waiting on their customer services line without getting through to a representative. ";NEGATIVE
lufthansa;2018-08-17;" |  Florence to Bangkok via Frankfurt. I sent this note to customer service because of the sweetheart that helped me get home. After a delayed flight from Sofia to Frankfurt, I missed my connection back to Florence which in and of itself would not be a problem if I did not have another flight the very next day from Rome to Bangkok, ironically connecting in Frankfurt again. The flight was not on the same booking as I had taken a last minute trip to Bulgaria and felt comfortable giving myself one day in Florence before my flight back to Bangkok. What would have been a few busy days of traveling quickly turned into a nightmare. After a long walk to terminal B to the transfer counter, which I could not find and was not clearly marked, me and hundreds of other frustrated and tired customers got in line. Standing there I realized that I could potentially miss my return flight to Bangkok the next day because of a one hour delay. my best laid plans were ruined. As I inched forward slowly to the front of the line, I could see the agitated groups of people huffing and puffing about their misfortune. I started to feel a tinge of panic too. Standing in the very front I looked at the flashing number and approached the counter. I was greeted with a welcoming smile and cheerful voice. Already an amazing feat as far as I was concerned seeing the amount of verbal abuse that was going on at the counters while I was waiting. This immediately put me more at ease. I explained my predicament: If the earliest flight from Frankfurt to Florence landed at 9:30, I would not get home to get my other bag and drop off the keys to my friend's apartment until at least 10:30, it's a 30 minute walk to the train station and a taxi is not much quicker then I would have to hope there was a train right away. If my some twist of fate I got an 11:15 train, I'd be at Rome central station at 12:45 and then have to hope again there was a coinciding train to the airport just at that moment which would get me there around 1:30pm for a 2:55pm flight and that is if absolutely everything went my way carrying two pieces of luggage in the hot August sun. Maybe some daredevils think that is plenty of time but I'm a traveler that arrives 3 hours early for every flight. Just thinking about that time frame was causing me stress. The friendly woman behind the counter listened and empathized with a smile. She could have just told me that even though both flights were with Lufthansa because they were on different bookings that there was nothing she could do. She could have politely told me that the 8:30am flight was the best she could do or brushed off my concerns and turned her attention to the hundreds of people behind me. But instead she really took my case as a whole, as a human being with a problem that she could help solve. ";POSITIVE
lufthansa;2018-08-17;" |  Frankfurt to Keflavik. Cabin service is very slow, food and beverage of low quality. The flight was late and they lost our luggage. The seat is uncomfortable unless for a flight of more than 4 hours.";NEGATIVE
lufthansa;2018-08-16;" |  Berlin-Tegel to Munich. I tried to check-in via the App/website but that did not work as I was travelling with special needs. At the airport, I checked-in and wanted to change to an earlier flight in order to have more time for my connecting flight in Munich. Unfortunately, there is no Lufthansa employee in the entire Lufthansa check-in is area as it is handled by a third party and they could not help me. The Lufthansa ticket counter - which is at the other end of the terminal - also could not help me because it actually just is a ticket counter for all airlines instead of a specific Lufthansa ticket counter. I find it disappointing that there is no Lufthansa agent in the check-in area or at the ticket counter at Berlin-Tegel, an airport at which Lufthansa is the biggest airline. So I gave up and went to the Senator Lounge and found Tegels one and only Lufthansa agent on duty there at the entrance: She actually was very helpful but by the time I got there it was too late to change to an earlier flight. The flight itself was on-time because the crew was outstanding: They helped during boarding so that we got off the ground on time. They informed us about our connecting flights and did a great service. Very good onboard service. Very poor ground service at Berlin-Tegel.";POSITIVE
lufthansa;2018-08-16;" |  I had a flight from Munich to Frankfurt via Lufthansa then a connecting flight to Toronto via Air Canada. I missed my connecting flight due to delay in loading luggage. I was stranded at Frankfurt airport and had to find out what next to do. It was my first time missing a connecting flight. The staff at Lufthansa was knowledgeable and help direct me to the service desk (although it took a while, understandable due to the size of the airport). At the service desk, the employee was helpful and kind. I was giving a voucher for the hotel, dinner, breakfast, and transportation. They put me on the next flight to Toronto for the next day. This helped alleviate my distress and it showed that Lufthansa strived to do right by their customers when a mistake is made. On the flight, the staff and Lufthansa work hard to make the economy not feel like an economy cabin. We were given hot towels twice, headphones, blankets, snacks, drinks, and food. I've been to other airlines and they don't usually give out that much. It makes the flight bearable and quick. The in-flight entertainment was great, I've binge-watched the latest movie and was quite the happy flyer. Lufthansa has exceptional staff and I would definitely try to get future flights on their airline if possible.";POSITIVE
lufthansa;2018-08-15;" |  New York to Stockholm via Munich. Ground service at JFK is horrible. I don’t know if it’s company policy, but they grilled me harder than any immigration agent. First, I couldn’t even check in online because they asked me for a visa/permit to enter Germany, which wasn’t even my final destination? I have a Hong Kong passport, not China and I don’t need visa for schengen. They saw my ticket was for 5 months, so asked to see proof of my “residency permit” in Sweden. I showed them the letter from the Swedish migration agency, which obviously is mostly in Swedish, but they did not consider it enough or readable.  Eventually, I managed to get past the counter via showing the Swedish school’s acceptance letter. The only reason I gave 3/10 and not 1/10 is because of their air crew and service, which is good, and one of the ground personnel who knew German and helped me out a bit with the translation and arguing to let me pass.";NEGATIVE
lufthansa;2018-08-14;" |  Dublin to Frankfurt in business class. My experience was mixed, and certainly not what I would have expected from a five-star airline. Check-in in Dublin and the lounge in terminal 1 were fine. Boarding is where problems occurred. The plane arrived late from Frankfurt. This can happen and is not a big deal. We left and arrived about 30 minutes late. I would have expected the ground crew to offer some information and explanation to the lined-up passengers. This did not happen. We were just left to stand in line for 30 minutes. Part of that time was spent uncomfortably in the jet bridge. When I politely asked a member of the ground crew to explain what was happening, I was rebuked for my impertinence. Even stranger, during the flight there was no mention of the delay, as though this were perfectly normal. Service on board was acceptable. The food was quite nice, but it was served hastily, with little attention to detail. For example, I was almost finished with my food when drinks arrived.";NEGATIVE
lufthansa;2018-08-14;" | Beijing to Munich on Lufthansa. Checked in with the help of an agent who spoke minimal English and was eager to see me through. Used the Air China Business Lounge which was hot, stuffy and had no cold beverages. Boarding was delayed as with my most experience at Beijing airport and announcements were inaudible. Once aboard I had a choice of several empty seats so I picked a seat without a neighbour. The hard product is OK but not all seats have direct aisle access. All seats were supplied with a thin mattress and we were given sleeping shirts once airborne. The service was excellent with FA’s checking on passengers frequently. The food was well presented but was uninspiring. The beverage selection was very good with a wide array of wines and champagne. The IFE had a large selection but could have used more recent releases. The location of the headphone jack is a total pain if one chooses to use his own headphones instead of those supplied. The flight departed late but arrived on time. It is not hard to see how Lufthansa has been climbing up in the rankings. They are deserving of the 5-star ranking.";POSITIVE
lufthansa;2018-08-13;" |  Malta to London via Frankfurt. No frills flights. As usual Lufthansa was efficient and courteous. Only trouble: from FRA to Heathrow aircraft's a A321 instead of A320. Lufthansa has just changed everyone seats numbers at the last minute, and of course we were much further back in the plane, with a lot of empty seats in front of us. A detail.";POSITIVE
lufthansa;2018-08-12;" |  Luxembourg to Frankfurt. Two flights the same day, both flights late (no strike reason). Prices are 3 times higher than low cost airlines but worse service.";NEGATIVE
lufthansa;2018-08-12;" |  Münster/Osnabrück to Kraków via Frankfurt. Half an hour before departure there was an announcement that the flight to Frankfurt of 6:35AM was cancelled. So, we went back to the check-in desk. There we were put on the 2:40PM flight, 8 hours later. They did give us 10 euro per person for food and drinks, which was sufficient. After 8 hours of waiting it was finally time for boarding. However, this didn't go as planned either, because we had an aborted takeoff due to an overheated engine. We had a bit of hope that it would be fixed in 10 minutes, but after we were told that the luggage is on the carousel, we went back to the check-in desk again. This time we were put on the flight of 6:20PM, and also got an additional 22 euro for food and drinks per person. That quickly became 7:10PM after a delay. Then, 13 hours late, we finally took off to FRA on the 30 minute flight. Apart from this all, the flight was smooth and uneventful. FRA is a huge airport with lots going on, yet it is quite easy to find your way. The flight to KRK was on time and really smooth, and the drinks and sandwich were better than expected, and legroom was amazing, me being over 2m tall, so i can't fault the flight itself and how they handled the cancellation. I wouldn't recommend them though, since our flight was far from the only one being late/canceled.";POSITIVE
lufthansa;2018-08-12;" |  Lyon to Munich. Flight had 2 hours delay. Because of the delay there was no more public transportation when I arrived in Munich andI had to go to Augsburg. The cabin crew advised us to go to the service center when arriving at the airport. Problem is at that time there was nobody. So I decided to take a taxi to Augsburg for 160€. I wrote the customer service who replied pretty fast to inform me that this was not covered, so that they would not pay anything. ";NEGATIVE
lufthansa;2018-08-12;" |  Frankfurt to Bogota. Flight was overbooked. Worse was the behavior of the lady at the counter who welcomed us by saying that it was a difficult situation because we were arriving ""pretty late"". Of course we were on time - even one hour earlier.  Long story short some others accepted to leave in exchange of money and we could board but we're sitting apart for 12 hours. ";NEGATIVE
lufthansa;2018-08-12;" |  Frankfurt to Munich. I'm very disappointed about the service level of Lufthansa. The first flight was overbooked and we were informed by the staff in the airport that we have to wait as we didn't check in earlier. On the flight back we arrived and they lost one of our baggage. Mistakes can happen, however, the lack of empathy and politeness level of the customer service in the airport was very poor.";NEGATIVE
lufthansa;2018-08-10;" |  Toulouse to Bangkok via Frankfurt. The day before departure at 11.00 pm, I receive an SMS with a link that did not work, to signal that there was a problem with the flight the next morning. I could not contact anyone. All services were closed. I went to the airport in the morning at 6:00 am, and all the passengers were already gone or relocated. There was only me left. I headed for a general counter where staff took care of me and found me a replacement flight with Turkish Airlines. I cannot advise Lufthansa. It's a lot of problems. ";NEGATIVE
lufthansa;2018-08-10;" | Lufthansa's Economy Class is highly recommended, so good in fact that you should not bother to upgrade to its Premium Economy. This is the first time I flew economy with LH in some years, and I was very pleasantly surprised at the high level of service. Although the seats were a bit worn and long in the tooth, they were comfortable. Legroom and overall room was ample. Service was very good. The staff was very pleasant and efficient, Inflight Entertainment was generally good. There are a few glitches with their IFE system, and the selection is again good but not great. Food was generous but of mediocre quality. Snack and beverages were generous. Nice pillows, quality blankets, and decent headphones are provided. I highly recommend LH's economy class option. It is well worth the money.";POSITIVE
lufthansa;2018-08-09;" |  San Diego to Frankfurt. After a 30 minute hold waiting for LH customer service, I was able to get through to LH's call center. The representative told me that the bulkhead seats in premium economy were spacious and comfortable with loads of legroom and superior service and amenities.  Legroom was poor. Service was decent but somewhat cold and mechanical. Meals were the same as economy. The In-Flight entertainment system was just OK. I cannot fathom that Lufthansa is a 5 star airline and they get away with such a sub-standard product.  Save your money and fly LH economy. You'll do yourself a favor.";NEGATIVE
lufthansa;2018-08-07;" |  Toronto to Poznan via Frankfurt. Lufthansa plane from Toronto to Frankfurt was old. Very uncomfortable, seats, air flow in general, not happy. Didn't get in on time and I lost my connection flight. They gave me 10 euro for food. For 10 euro you really can't get a good meal. Then they rebooked me for the next flight which was 4 hours later. I get on the plane and we have to wait inside for another 1.5h to depart. I'm very disappointed.";NEGATIVE
lufthansa;2018-08-07;" | Porto to Frankfurt. The overall quality of this medium haul flight was good. Lufthansa as always presents excellent crews. The cabin was clean and legroom was more than expected for such a short flight. The food was a simple pastry snack, but very tasty and fresh.";POSITIVE
lufthansa;2018-08-07; |  Seattle to Amsterdam via Frankfurt. We’ve checked in online at row 43. There were two small children and they had to sleep just in front of the bassinet at row 43. Because we found it strange that a mother cannot sit with her children we changed our seats. My advise to Lufthansa is. arrange this kind of things before the flight or disable row 43 online if you know there are small children on board that need the bassinet. We also had a delay of more than two hours.;NEGATIVE
lufthansa;2018-08-05;" | Frankfurt to Bologna. Typically German. Efficient boarding process. On time departure, excellent and courteous inflight service. A nice simple meal with a glass of prosecco, on time arrival.";POSITIVE
lufthansa;2018-08-03;" |  Marseille to Malta via Frankfurt. Brand new A320 in both flights. Very pleasant staff everywhere. Same nice sandwiches on both flights. Connection in FRA a bit tight, due to remote position of plane to Malta, that obliged to an earlier boarding than announced. A common trouble in LH.";POSITIVE
lufthansa;2018-08-03;" |  I was recently traveling in Poland with my mother and for some reason Lufthansa changed my flight to a later flight than my mother. They refused to change it back when I showed them my reservation printout and I had to send my mother to Munich alone, who needs assistance. Their reply was not my problem. I book a five hour layover for a reason and they said two hours was fine to my connecting flight to San Francisco. Let’s hope so. I hope my mother doesn’t have to fly home alone and have no one at the other end.";NEGATIVE
lufthansa;2018-08-02;" |  London to Frankfurt in Business Class. I got the advertised product along the whole trip in an efficient way. Priority security line, lounge access (four Star Alliance lounges available in LHR T2, its worth it to try them all), priority boarding, seating, meal service - it worked as you can expect it as a premium customer. The whole crew was doing a fabulous job. From my point of view, Lufthansa maintained the level of the product during the last two years. The only point is connectivity. They had a Wifi in this aircraft, but it is quite expensive, there is no difference between economy and business. As the flight is short, this is not a big point. Some plugs to charge the mobile devices would be nice. As I got a good fare, this flight was perfect value for money.";POSITIVE
lufthansa;2018-07-31;" |  Hong Kong to Munich. The flight was very pleasant. I had an exit row seat in the upper deck that has only 5 rows of economy. The flight attendant serving the meals was extremely friendly and the service was quick and attentive. As there are only a few rows of Y in the upper deck, the atmosphere was good and the lavatory almost always unoccupied. There is a small galley where you can get drinks inflight. Moreover, from time to time, the attendants walked through the aisles with a tray full of drinks (mostly water and juice). As I was hungry, I asked for some more crackers they served at the start and could take as much as I wanted to. The food wasn't excellent but sufficient for a 12 hrs flight. Its taste was okay. I had a very pleasant experience with Lufthansa on this flight and would take this airline again.";POSITIVE
lufthansa;2018-07-31;" |  I intended to take a flight from Basel to Munich and transfer to another one to Split. The original transfer time was one hour and forty minutes, which is more than enough. However, the boarding time was delayed twice as I was waiting in Basel airport and the final estimated transfer time is only 25 minutes. So I asked the front desk what should I do in order to catch my second plane, and she  couldn't give a useful answer, saying you should be able to catch it. As I got on board, I asked the crew several times about whether there is a fast track for transfer and whether they have further information about my second device. All the feedback I got was ""I couldn't give any information"" and ""sorry we don't have the device to check"". By the time I get off the plane, I still have five minutes to catch up. However, I have to take the shuttle bus and across the gate control. This is simply no way for me to speed up. I ran  but was still ten minutes late for my second flight. So I have to go to the service center for the rebook. But the queue is super long. They only open up to 5 desks to serve hundreds of people.  And the officials didn't even provide a place to live or a decent dinner as a compromise. This isn't my first experience of a tight transfer so I do have some example to compare. I remember when I took a Swiss airline from Beijing to Zurich, the plane was late due to frost for two hours. However, during the flight we kept get updated information from the crew. And as soon as I arrived at the Zurich airport, there are officials guiding us how to go and the transfer was really fast. Eventually everyone was happy about it. If the connection could just be a little more well organized, they could help me catch up my second flight and help many others.";NEGATIVE
lufthansa;2018-07-28;" |  Flew on Lufthansa in Premium Economy from MAN to DEL via FRA and then back to LHR via MUC. The flight to DEL from FRA was pretty good. Good selection of films but the music choice was awful. Headphones in PE were rubbish, had to use my own noise cancelling ones. The flight back on the A350 via MUC was OK but my headphone connector was broken so no movies or music available. No real attempt to sort the problem out either by cabin staff. ";POSITIVE
lufthansa;2018-07-26;" |  Flew Lufthansa from Frankfurt to Prague. The aircraft was a slightly older machine, but in good condition. The departure and the arrival were on time. The aircraft was in a clean state and the flight attendants were extremely friendly. The small board catering and the drinks according to the circumstances. Overall, a good experience.";POSITIVE
lufthansa;2018-07-24;" |  Frankfurt to Singapore. Was so excited about LH PE because I tried it 2 years ago for the first time. I'm sorry to report that not only have the standards in flight service dropped, there no variety of snack foods in the galley between meals. Last time there were apples, chocolate bars, crisps and biscuits. And the food during mealtime (I have low fat meals) was less. SQ seats (due to the lower leg support and the foam in the seat itself) is in my opinion more comfy. And the noise cancelling headphones in SQ make a difference. The crew was friendly, personable and efficient. They were just let down by what LH was supplying. The DUS-FRA flight was cancelled via email/sms 5hours prior. Upon arriving at DUS to see what alternatives were available as nothing had yet been listed in the LH App and LH disconnected my attempted phone call 5 times whilst in waiting queue, they were most apologetic and had our complimentary replacement ICE High Speed train tickets to Frankfurt printed out and ready to go, along with a time table, within 10mins, which was much appreciated. The LH only check-in located directly upstairs from the FRA airport train station was also handy. Apart from less luggage allowance (46kgs vs 35pp) and the better, quieter front of place positioning of seats on LH with PE exclusive toilets on A380, you will appreciate the food, seat, entertainment and priority check-in and priority baggage tags compared to LH.";POSITIVE
lufthansa;2018-07-24;" |  Boarding shambolic. No separate line for Business Class. Drive 20 minutes in packed stuffy bus and waited another 20 minutes in hot, stuffy bus. Then another 10 minutes to another aircraft and noticed that the crew and cleaners were just boarding. Another 20 minutes waiting liked packed sardines. No announcement, no apology, nothing. ";NEGATIVE
lufthansa;2018-07-20;" |  Hong Kong to Munich via Budapest. On my flight to Budapest, they lost my baggage. It took two days and until midnight that they were able to deliver my baggage. On my flight home, they took away my window seats after I had checked in online. Instead, they gave me middle seats and told me that I need to pay extra fee to secure seats.  When I wrote to their customer relations to ask for compensation (for my delay baggage) all they offer is their ""sincere apology"" and no information regarding how they should compensate me for the costs incurred during the delayed baggage delivery. They also say that they do not offer compensation for the baggage delay. I will not to take their flight ever again.";NEGATIVE
lufthansa;2018-07-18;" |  Hong Kong to Munich. Delayed by late aircraft towing to gate. Boarding efficient and friendly. On board was perfect, a part from the Business seats which aren't private enough. Lufthansa doesn't have capsules or pods in Business and the lack of privacy is a drawback. Cabin crew, food and menus were excellent.";POSITIVE
lufthansa;2018-07-18;" |  Boarding and departure efficient and on time. The Business seating on European flights is always the same ... it's actually economy seating with the center seat unused, which I find poor for the money paid. However the service for this very short flight is outstanding. Not only efficient, but friendly with excellent food and drink options and serves. It's a credit to both crew and Lufthansa how these short flights are handled.";POSITIVE
lufthansa;2018-07-18;" |  Frankfurt to Toronto. Boarding reasonably efficient but priority boarding hindered by crowding at the gate. Cabin crew friendly and helpful. These B747 aircraft are showing their age, and one problem is that the overhead bins in the first few rows are smaller than standard and don't fit the cabin baggage size limitations of LH. Food and presentation were ok. Seat was reasonably comfortable but entertainment system was lacking in choice and quality. A big problem this flight were 2 small children whose parents were not controlling well. They squealed, shouted and cried throughout the 8 hour flight and other passengers were quite upset. One guest intended to seek compensation as a result. Cabin crew were equally unimpressed but didn't seem to take action of any kind.";POSITIVE
