airlines;date_post;text;sentiment
malaysia-airlines;2018-07-30;" |  Sydney to London via Kuala Lumpur. I bought a return business class with MAS last year for trip with my family to Sydney Australia. The problems started with our inability to utilise the on-demand dining service due to an error on their website which we were told was due to a system upgrade. As regular fliers we chalked this down to one of those things that every company goes through and didn't think more if it. On my return flight, I again went to check in online and use the service but again online check-in and dine on demand was unavailable. Again thought nothing of it until I arrived at Sydney airport. Not only did I arrive to a closed check-in counter with no ground staff available. I was told (eventually by Sydney airport staff) that the flight time had been changed and clearly I had not been notified despite MAS having my mobile and email address. Attempts to contact MAS customer service were useless and I eventually had to purchase a 1 way ticket on the day with QR in order to get back home on time. I raised a complaint via MAS customer centre only to be kept on hold for long periods of time and I was repeatedly told that I may not have been informed of the flight change time due to what became the infamous ""system upgrade"" and the excessive wait times were due to my record not being found due to the ""system upgrade"". I have made repeated attempts to contact MAS customer service and management team for over a year to no avail. The most I have received is a luke warm ""we are looking into it message"" from a customer service agent. Customer Service is poor to say the least.  For the money their premium tickets cost, there is far much better value for money from other airlines.";NEGATIVE
malaysia-airlines;2018-07-30;" | Flew Malaysia Airlines from Phuket to London via Kuala Lumpur. Awful experience, awful customer service. They emailed me after I had departed for the airport to say that my flight had been brought forward a few hours. How can they possible leave it so late and expect me to arrive in time? Not even a phone call. Actually, they didn't move the flight forward - they cancelled my original flight and decided to put me on an earlier one. I then had problems with seats, food and so on. My complaint took more than 6 weeks before I received a totally inadequate reply. Never using them again.";NEGATIVE
malaysia-airlines;2018-07-29;" |  Kuala Lumpur to Kuching. I requested a cup of water and the cabin crew told me that all cabin crew are busy preparing food, therefore no one is able to get me a cup of water. Furthermore, she asked me to turn off the service light above me. My experience with Malaysia Airline was unexpectedly disappointed.  For the price I paid, I should not be getting the service of a budget airline.";NEGATIVE
malaysia-airlines;2018-07-26;" |  Jakarta Terminal 3 to Kuala Lumpur. the check-in service was fast and the ground staff was very helpful to accommodate my request to send my baggage directly to Singapore although i have a 9 hr lay over in Kuala Lumpur. The flight was delayed for more than an hour which led for me missing my shuttle service to my hotel in Kuala Lumpur. Most of the cabin staff were very good. The cabin cleanliness was okay but the table and the IFE was smudged with dirt. The food was okay but beverages were very limited, they do not serve alcohol in this route. ";NEGATIVE
malaysia-airlines;2018-07-26;" |  Kuala Lumpur to Singapore. flight was delayed for almost an hour and it wasn't handled properly by the ground staff. for this flight, only peanuts and juice was served. Such a disappointment for an airline like Malaysian Airlines to serve only that.";POSITIVE
malaysia-airlines;2018-07-24;" |  The flight from Kuala Lumpur to Hyderabad (Jul 8th, 21:40) was announced canceled just at the moment we should be boarding (20:40).  We were stuck inside at the Transfer Counter where it has taken about 2 hours or more to get our voucher for hotel stay that night. Worst part was that the shuttle to hotel that was about to start at 12 AM started around 1:15 AM. They waited for an hour at the airport for other passengers. The kids were very tired and when we reached the hotel, it was almost 2:20 AM. We hardly had any sleep. And had to get up by 5 AM to rush back by 6 AM shuttle to airport. It was better to stay back at the airport rather be awake all night, waiting in the shuttle for an hour and travelling back and forth to the hotel 1 hour each way.  We opted for vegetarian meal and the food was worst.  And for vegetarians, there are not many options at the airport though the airline gave vouchers. It was a bad experience.";NEGATIVE
malaysia-airlines;2018-07-24;" |  Hong Kong to Singapore via Kuala Lumpur.  All 4 flights had delays over an hour even for the short KUL-SIN sectors. KUL-HKG / HKG-KUL sector was both over 3 hours delayed and had me arrive at HKG past 2am! Not only would I miss the train but had me took a very expensive cab ride home to HK Island.  As for the hard product, dont get me started with that ageing 737 where J really feel like Premium Economy.  On the bright side, kudos to the crew, it was hard to fault them.";NEGATIVE
malaysia-airlines;2018-07-23;" |  Kuala Lumpur to New Delhi in May for birthday trip, it was like 5 hours flight, the inflight meal was horrible, I ordered seafood meal ahead of time online, but I did enjoy the prawn salad before the main course. The cabin design was nice and comfortable, the pillow was small with purple color blanket. Cabin crews were pretty friendly on board.";POSITIVE
malaysia-airlines;2018-07-23;" |  London to Kota Kinabalu via Kuala Lumpur. I've flown business class on MH regionally and domestic six times in the past 2 years and been very happy (apart from the no alcohol policy), so decided to book this long haul business class flight. MH3 LHR-KUL had a creeping delay which ended up at 5 hours 50 mins late. New onboard business product on A350 is very cramped and a big disappointment. While in Sabah MH reservations removed my return booking from their system which caused me problems and humiliation at check in at Kota Kinalablu and again at KL transfer desk (30mins plus 45mins), as they couldn't get my booking back to be live on their system to issue boarding passes. When we did eventually get on the flights we didn't have the seats we'd selected. I submitted a complaint 20 June and still not had any response 1 month later. Shockingly poor service to a bus class pax and OneWorld Sapphire card holder. They seem to be ignoring their legal obligations to pay delay compensation for an EU originating flight.";NEGATIVE
malaysia-airlines;2018-07-22;" |  Flew Ho Chi Minh City to Bangkok via Kuala Lumpur on their ageing B737’s on 21st July 2018. Check-in in SGN was a breeze as usual – I always get the feeling that they just are waiting for me at the counter. This time there were 6 Biz-pax in front of me, but they spotted me as I apparently travelled without inscribed luggage. Thus I was picked aside by the MH-manager who personally checked me in and changed my seats without even asking: he just by his own reassigned me other seats – at first I did not discover – but then later while in the lounge: I checked the aircraft’s configuration: he had given me other, better seats, much appreciated. It took him two Minutes at the counter to issue BPs throughout. I) was granted 50 kg luyggage that I did not use. They respect other Oneworld elite travellers and gave me the earned privileges to “their” SGN-lounge – they use Apricot, a 3rd-party lounge of good quality with excellent views of the tarmac. That lounge improves day by day, I really like the effort. Had some stuff printed out from the Lounge’s business-centre within Minutes. However, the amazing regional “Golden-lounge” in KLIA is even better, inc. sparkling wines and domesticated buffet with hot dishes. One senior staff helped me to make a complicated rebooking and spent over 1 hour for me and eventually we succeeded for a modest ticket change fee. well done. First flight on time – second flight delayed 45 Minutes waiting on the tarmac. On board the FAs are good – even in economy. Special meal pre-ordered and effectuated to perfection. Flights on time – have neither had serious delays nor luggage problem with this airline. Thus, at times when I read several of the reviews in this forum I cannot recognise that it’s the same airline. IFE fair/good on 2nd leg but lacking on 1st leg. Seats OK and spacious for economy. MH are opting their game. However, the lack of beer or wines served onboard on short and medium-haul flights are a big minus that put the airline at max. 4 stars out of 5.";POSITIVE
malaysia-airlines;2018-07-22; |  Flight was supposed to be at 11:45am on 21/7/18. We were told at approximately 10:32am that the flight was “retimed” (fancy way of saying “delayed” I suppose) to 1:40pm. Just under 2 hours. It is now 2:49pm and I have been sitting in the aircraft for the last 1.5 hours and it hasn’t moved. No concession of any sort given to passengers. You say it’s an under two hour delay but in actual fact it is more than 3 hours. This is very frustrating and shame on you for allowing such delays like this. To make matters worse you don’t provide ear phones for us to watch movies. We can’t order drinks because it’s a short flight apparently. Overall a bad experience.;NEGATIVE
malaysia-airlines;2018-07-22;" |  Singapore to Kuala Lumpur. I took MH606 on 21 Jul and there was a flight delay of more than 2 hours. It was known on Malaysia airlines website that meals compensation should be provided if delay exceeds 2 hours. However, meal vouchers was not given automatically until I asked for it. The officer claim compensation only provided if delay more than 2 hours but finally gave me the meal vouchers. There were many people in the line who queued for 45min and receive nothing. MH should provide compensation automatically to passengers inconvenience without people asking for it. This is even so especially compensation note was published officially on the website.";NEGATIVE
malaysia-airlines;2018-07-21;" |  Phnom Penh to Ho Chi Minh City via Kuala Lumpur on their ageing B737’s on 20th July 2018. Both flights almost full in both classes. First flight delayed 30 Minutes (well announced!), next flight on time. Check-in in Phnom Penh was tedious with an annoying junior 3rd part staff. He wanted to force me to inscribe 1 of 2 pieces of hand-luggage which I tried to refuse and eventually succeeded. There is only 1½ hour check-in time in Phnom Penh which is far too little for full flights like this. As the only Oneworld Airline in the Airport, the staff do not allow you to use your check-in online boarding cards – just waste of time as you have to go through all the check in formalities in Airport anyway. Lounge granted is Plaza Premium, a nicely designed and furbished lounge, but with residing food and drink offerings. Their Bakery is closed. The amazing “Golden-lounge” in KLIA main terminal is nice and spacious. On board FAs are professional and kind. Seat selection and special meals are all free when ticket is purchased on their website. I ordered seafood meal and it was fine on both legs. I tasted other offerings from the menu as well. IFE systems good with touch screens. The big classic business class chairs are extremely nice - better than new lie flat seats. No alcoholic drinks offered. 2 months ago they stopped stand-by options to take earlier flight – a clear service deterioration. Ticket shamelessly cheap but was also purchased 6 months earlier at a sale – when purchased so early the risk of pricey changes/cancellations increase a lot.";POSITIVE
malaysia-airlines;2018-07-19;" |  Johor Bahru to Kuching via Kuala Lumpur. No high expectation since i paid only around MYR300 for this flight. Check in was efficient around 20 minutes in senai airport. Departed on time. First sector was in an old B737 with no ife, only overhead screen. Peanut and orange juice were served. Arrived on time in KLIA and i made to my next gate for next flight. Boarding was fast, flight around 75% full and i was in their new B737-800 with PTV. PTV was slow, but full of content. As expected, flight went very well with hot meals served as dinner. Made it to KCH on time, my luggage were not damaged and intact. It was a good flight.";POSITIVE
malaysia-airlines;2018-07-11;" |  Perth to Kuala Lumpur. Malaysia Airlines use a B737 which is not a comfortable jet for a 5.5 hour flight. The queue for the toilet gets long as in Y class they are located at the end of the aircraft. Boarding was handled very well by ground staff in PER. The aircraft was clean but dated. Seats were narrow and seat pitch on the B737 is a measly 30 inches. IFE was okay but the sound was scratchy over the headphones, despite trying a different pair. The food portions were tasty but really small. The flight from Perth leaves at 350pm and they serve you a full meal at that time. Why not wait for actual dinner time and serve the hot meal before landing? Alcohol was not offered readily and they don't get that you should have a drink WITH your meal and not after your meal. In one half of the aircraft, the FA was handing out meals with no drinks on her trolley. No hot drinks for most of the flight as there was turbulence half way through the flight but the seat belt sign was then left on for the remainder of the time. FA's were helpful and efficient but were not friendly in anyway. Overall, an average, unremarkable experience.";POSITIVE
malaysia-airlines;2018-07-10;" |  Kuala Lumpur to Kuala Namu. This is the first time since a year ago I took Malaysia Airlines. From the check-in and baggage, it was quite effortless as there are check-in machines where passengers can check-in independently and print baggage tag directly. But, passengers still required to queue to the counter to drop the baggage. The flight was quite on time, but in-flight experience was just fine. Since it is a short-haul flight, passengers were just given peanuts and orange juice for snacks.";POSITIVE
malaysia-airlines;2018-07-02;" | Flew SGN-KUL-PNH on their ageing B737’s 1st of July 2018. Check-in in SGN was a breeze as usual – I always get the feeling that they just are waiting for me at the counter. It took them < 2 Minutes at the counter to process me. Ticket purchased under a campaign for the price resembling that of an economy class ticket. Lounge granted in Saigon is called Apricot, a 3rd-party lounge of good quality. I could have saved ½-1 day of time if I’d taken a direct flight SGN-PNH. However, I gladly take the detour from Saigon over Kuala Lumpur to enjoy the business class privileges, including the amazing “Golden-lounges” in KLIA. On time. 40 kg of checked-in luggage is included in business class (plus some 20 kg in addition from Oneworld Emerald privileges). Luggage handled correctly, expedite, and with care. On board the FAs are professional and kind. Seat selection and special meals are all free when purchased on their website. I ordered Seafood-meal and it was OK (not excellent) and delivered smoothly. The remaining food provision for the cabin was also good, menu-cards with 3 hot options were given to all 16 passengers on business class (that cabin was full, economy only half). I had a grilled red snapper as an additional dish. Staff were proactive and in a sparkling good mood. IFE systems good with touch screens on the individual Monitors. More important is these gorgeous, classic huge, well-bolstered business class chairs that furbish the biz-class cabin. They are so nice and in my view better than new lie flat seats. Onboard, they also provide most of the immigration forms to fill prior to landing in PNH, which saves time. No alcoholic drinks offered thus I bought a beer from Airport which they allowed (or ignored?) me to consume on board. Have never had any issues with Malaysia Airlines, including ticket changes, refunds, luggage, and their impressive punctuality. For the price that I paid it would have been a pure 10/10 score but I need to deduct a point for the limited drink offering. I even got a substantial amount of miles and Q-credits to my Qatar Airways frequent flyer programme.";POSITIVE
malaysia-airlines;2018-07-01;" |  Seoul to Penang via Kuala Lumpur. The first thing that I saw when I want to check in my luggage was the extremely long queue at the check in counters. There were only 6 counters for Malaysia Airlines(only 5 counters for economy class), but 12 counters for Qatar Airways in the same row. Perhaps Malaysia Airlines can increase the number of check in counters in Seoul Airport to increase the efficiency of luggage check in process. I waited for more than an hour to check in my luggage. The seat was comfortable and the legroom is big enough for me to stretch my legs. The cabin staff was very friendly. The breakfast(American breakfast) provided is nice, but the portion is not enough for me. The in flight entertainment was awesome and had a lot of movies and musics.";POSITIVE
malaysia-airlines;2018-07-01;" |  On a recent trip from Langkawi via Kuala Lumpur to Colombo for one week return with Malaysia Airlines my baggage was lost in both directions. The first flight was late which caused the baggage to miss the transfer to the second flight. On the return both flights were late by over an hour but still with 2 hours transit time to transfer the luggage, yet they still lost it. In Langkawi many people had missing luggage but no Malaysia Airlines staff to be seen. Only one poor guy in a office trying to deal with all the angry passengers when they finally figured out where he was.";NEGATIVE
malaysia-airlines;2018-06-30;" |  Canberra to Kuching via Kuala Lumpur. Flight delayed over 2 hours and miss connection flight. Given a complimentary hotel and coach when finally arrived at KLIA, wait in very long line to find out what happened, and then having to wait for transport. The flight landed around 10pm but still waiting on level 1 gate 2 for my transport to hotel, almost 12.45 am now (apparently they want to wait for everyone or enough people to registered at the counter before taking us to hotel). The pick up time at hotel tomorrow is 5 am.";NEGATIVE
malaysia-airlines;2018-06-29;" |  Kuala Lumpur to Perth. We were delayed for one hour stuck at the departure gate with little information. Once on board the 3 members of staff in the economy cabin, who all happened to be men, performed an exceptional job. They were proactive, efficient and friendly. That was the highlight of the flight. The seats were awful and the portion size of the food has shrunk! It’s nice to see MH picking up again.";POSITIVE
malaysia-airlines;2018-06-24; |  My fourth flight and my fourth retiming of my flight. This time almost 2hrs on the Kuala Lumpur to Bangkok leg. About 2rd of all regional flights this afternoon operated by MH were delayed by at least one hour. Flights themselves on their usual old 738 planes. Plane had a very short turnaround time in Singapore and was therefore not cleaned. There were peanuts on my seat and tissue papers on the floor. I have had enough of MH!;NEGATIVE
malaysia-airlines;2018-06-19;" |  Sydney to Dhaka via Kuala Lumpur. Malaysian Airlines cancelled and rescheduled all four of my flights going to Dhaka via Kuala Lumpur and back due to technical problems. The worst part though was not the cancellation, but the way they dealt with it. I was provided no compensation for the four delayed flights, even though it cost me an additional one night of hotel booking as well as the loss of a night I had originally booked in a hotel. For the return cancellations, I received no notification until the day of departure, even though the cancellation was known 5 days in advance. I happened to go to my online booking and to my surprise saw that the return date had changed. Why did they not inform us beforehand? Other passengers on the flight did not know about it in advance, and I met two passengers who only found out when they had reached the airport. - My luggage arrived dented and with a broken wheel, but Malaysian Airlines indicated it does not compensate for this either. It took 2 weeks for Malaysian Airlines to get back to my complaint, with a message saying I will receive no compensation under ""Article 10.01"" of ""Conditions of Carriage"". And it turns out the person didn't even read my complaint or check the flight history, because it acknowledged only one of my four cancelled flights. Malaysian Airlines staff on the phone and at the airports were unhelpful, saying they cannot do anything for me - not even allowing me to change my seat, having lost my original selection due to the rescheduling. - They did not indicate the reason for the first two cancellations, only the return cancellations - very unprofessional. The online booking system rejected two credit cards, a call with my bank indicated their online system was at fault, and ran into similar issues booking by phone - before a umptieth time it finally went through.  I've had quite a few cancellations before, that was not the issue, but this is the worst I have been treated as a passenger by any airline. The way it was handled - not responding or acknowledging my complaint, not even reading it and realizing there were 4 not 1 cancellations, and all the other things which went wrong indicating that the airline is unprofessional. It made me feel like I was nothing but a number in their system and they don't care at all about their passengers.";NEGATIVE
malaysia-airlines;2018-06-18;" |  Penang to Seoul via Kuala Lumpur. Check in time was short, check in counter staff was friendly, flights were on time, flight attendants were friendly and smiling, the food served were nicer than expected. The seat was comfortable to sit on, especially the seat on the KUL-ICN flight. There were a lot of movies in the in-flight entertainment.";POSITIVE
malaysia-airlines;2018-06-14;" |  Melbourne to Kuala Lumpur. Check-in and bag drop at the airport were smooth. Malaysia Airlines uses the Qantas lounge, which is comfortable but with mediocre food offerings. The flight was a pleasant experience. Boarding was quick, the service was friendly and efficient, and my single window seat was very comfortable with ample storage (my partner's middle aisle seat had much less storage). The meals were fine - although my partner had to wait a very long time, and the coffee was dreadful. At KL we were able to use the Malaysia Airlines lounge while in transit to another airline. Early in the morning it was uncrowded, comfortable and welcoming.";POSITIVE
malaysia-airlines;2018-06-10;" |  Singapore to Delhi via Kuala Lumpur. This is my first time using Malaysia Airlines service after they making refurbished toward their service and cabin business class seat. Boeing 737-800 aircraft was quite normal. No high expectation. Seat was fairly comfortable, adequate leg room, food was ok not the best, IFE okay, cabin design looking old. But their FA and staff was incredibly amazing. KUL-DEL beyond expectation on A330. Full flat bed, single seat on their A330-300, IFE was ok could be better, food delicious, fairly serve. Satay amazing finger licking good. cabin was clean, toilet clean, amazing cabin crew.";POSITIVE
malaysia-airlines;2018-06-10;" |  Short international flight between Changi Airport and Kuchingin one of the newer Boeing 737-800. Flight arrived on time, and boarding was fast and uncomplicated. Flight was only about 60% full, which contributed to the sense of well-being. The interior was laid out in calming earth-tone shades of brown, with slightly worn faux leather seats. IFE touch screen on seatbacks, but bring your own headphones. I have always found the B737 touchscreens to be laggy and slow, and this was no different. Legroom was adequate. After departure, a quick hot meal was served (kung po chicken noodle) with bottled water. Crew were friendly and engaged throughout, helping a mother with a young baby rather than ignoring her. Overall, a pleasant short flight.";POSITIVE
malaysia-airlines;2018-06-05;" | Worst airline for long haul, it was just horrible. I sat in the front seat right behind business class, it was a midnight flight and I clearly had my expectations too high. Business class from my view was great, dimmed light and all, but economy was the worst, the whole long midnight flight was with the light on, it was so bright I couldn't sleep. The manager, a lady stewardess was so scary, she was so loud and rude, the lady sat next to me put her phone on airplane mode and she was (I believe) browsing her photos in her album, and this manager shouted at her to put it off and said, ""I say off, not airplane mode"" to her a few times, my neighbour looked korean and I think her English wasn't that good, but as a stewardess you don't have to shout so many times. I didn't want to have supper early in the morning at 2 am, and the flight attendant insisted I must put my seat up-straight even when I needed my sleep.";NEGATIVE
malaysia-airlines;2018-06-03;" |  Siem Reap to Kuala Lumpur. My robust checked in baggage was badly damaged so that both handles came off and the frame cracked in two places.  Malaysia Airlines showed severe reluctance to write a damage report. When they did eventually generate a report and I wrote to their customer services. They sent me a generic letter that according to them the damages were minor. I wrote back to them as the generic letter they sent me did not correspond to the letter of complaint I had sent them, they didn't even bother to respond. They had the audacity to send me a complaints resolution survey without resolving the complaint. ";NEGATIVE
malaysia-airlines;2018-06-02; |  Denpasar to Phuket via Kuala Lumpur. Plane was an hour late leaving Denpasar not a huge issue except Malaysia Airlines sell a ticket with only 50 min layover in KL. As a result Bags were left in KL as they could not transfer to new flight due to the late arrival. Definitely need to re-think their ticket sales and or scheduling on this route. Slow service and no alcohol and certainly not up to the standard of a OneWorld Airline. Essentially once a full service airline now trading as a budget carrier.;NEGATIVE
malaysia-airlines;2018-06-01;" |  Kuala Lumpur to Kota Kinabalu. Malaysia Airlines always keeping it standard of service across its board especially for its domestic and international flight. Referring to my recent flight, I can see some improvement over its IFE content and fresh new safety demo video. Hence, the cabin crews still keeping its Malaysian Hospitality but seem a little bit lost of spirit. Food was acceptable but the portion and side dishes were a bit disappointed. The cabin seat was decent and comfortable.";POSITIVE
malaysia-airlines;2018-05-29;" |  Sydney to Mumbai via Kuala Lumpur. They are the worst international airline I have traveled. The staff don't serve food when requested (not even to kids), it is only at their own set time. No water, extra blanket, alcohol (not even extra peanuts!) was served throughout the duration of the flight (from Sydney-KL and KL-Mumbai). The food was an excuse for vegetarian food. They turn off the call lights over the seat and pretend you don't exist. I had to go to the pantry to help myself to some water.  We were also cramped in to a tiny Boeing 737-800 from KL to Mumbai with unfriendly staff. The flight was standing on the runway for 1 hour after boarding us and the air-conditioning was off and they let us sweat it out. ";NEGATIVE
malaysia-airlines;2018-05-28;" | To the credit of Malayasia Airlines, they are by far the worst international airline I have travelled. The staff were very rude. They don't serve food when requested (not even to kids). No water, extra blanket, alcohol (not even extra peanuts!) was ever served throughout the duration of the flight (from Sydney-KL and KL-Mumbai). The food was an excuse for vegetarian food. They turn off the call lights over the seat and pretend you don't exist. I had to go to the pantry to help myself to some water. Two of them even shouted at a passenger behind me for asking for alcohol saying ""We are not running away, we will give it to you after you finish your dinner"". We were also cramped in to a tiny domestic aircraft (A320) from KL to Mumbai with a bunch of really unfriendly staff. The flight was standing on the runway for 1 hour after boarding us and for the entire time the air-conditioning was turned off and they let us sweat it out. Would never recommend this airlines to anyone.";NEGATIVE
