airlines;date_post;text;sentiment
cathay-pacific-airways;2018-08-25;" |  Auckland to Gatwick return via Hong Kong and really enjoyed my experience. The crew knew how to treat customers remembering their names. It took two flights to get to London and two flights to return home and only one flight I felt uncomfortable, but it was an older plane. I loved that each plane that we were on had charging points for electronics. Would definitely fly long haul with them again.";POSITIVE
cathay-pacific-airways;2018-08-17;" |  Bangkok to Vancouver via Hong Kong. On-board experience was very good. The new economy seat was well designed. I love the individual storage of the new eco seat. The small hard pocket under the display for smartphone and power bank. There also an electric socket for plug-in the laptop for fast charging via wall charge adapter. Entertainment system was good. It was not excellent but enough. Foods were good for both of dinner and breakfast. Crews were helpful and nice. Alert and ready for service all the time. Cathay's crews are energetic and helpful. Transit via Hong Kong airport is the perfect choice,  easy, smooth and convenient. ";POSITIVE
cathay-pacific-airways;2018-08-10;" | Sydney to Hong Kong. Very enjoyable experience flying with Cathay Pacific, I fly often with other airlines and can say that Cathay economy is superior to many other airlines flying this route. There is surprisingly plenty of legroom in economy class and seats are quite decent and comfortable with USB charging and places to put your things. The check-in process in Sydney was fast and staff were friendly, although the booking class I booked did not entitle me to pre-book seats at time of purchasing flights, I was able to choose seats a couple of days before when on-line check in opened. On board staff were also friendly and efficient, food served was tasty and there were a few options to choose from and staff went through the aisles often enough to provide drinks when needed. The only downside (if any) was a slightly limited offering of movies and TV shows on the inflight entertainment. This was the first leg of four with Cathay Pacific and looking forward to flying with them again.";POSITIVE
cathay-pacific-airways;2018-08-10;" |  Sydney to Hong Kong. I spent just 20% more for premium economy compare to a basic economy ticket. Compare to economy the airline offered better seats, food and service. There was a dedicated check in counter for premium passengers. Seats can recline more and the meal was more better than the economy product. Also, a small amenity kit was also available. However, I don’t like the lighting in the 777 which makes the cabin look a bit worn out.";POSITIVE
cathay-pacific-airways;2018-08-09;" | Comfortable and very easy flight from Bangkok to Hong Kong in the new Airbus 350-900 of Cathay Pacific. Crew and food has the same high and outstanding standard one gets form Cathay Pacific in older Jets like the 777. In addition the Airbus 350 has more new gadgets then the ""old"" 777 and has WiFi etc. The seats look similar to the one in the Boeing aircraft, but the bed seems less comfortable and more tight then the old ones. Similar experiences with Thai and Qatar Airways where the Dreamliner has more comfort for the passenger then the Airbus 350.";POSITIVE
cathay-pacific-airways;2018-08-09;" | Smooth and easy flight from Zurich to Hong Kong in the 777 ER without any problem but some nice surprises. The seat (single seats at the window) is very comfortable and the bed is very long and wide as well. The food is fresh with a lot of quality and has an interesting mix of Western and Chinese Food. The Entertainment system has a lot of choices and a variety of western and Asian movies and music, culture, etc. One positive surprise is the always friendly and very competent airline crew. The staff in charge addressed me by name, which is a very personal touch. The crew does not mind to go the extra mile for the passenger, and always with a smile. (What a difference to Emirates, where the staff even in First cannot remember one's name.) The 777 has an airy feeling and a lot of space. some of the bathrooms are very spacious, and all of them are aways clean, they must be cleaned regularly by staff. The business class product of Cathay is for years now one of the best in the industry, if not the best. This outstanding business class product is miles above the one of their competitors from the Middle East such as Emirates or Qatar Airways.";POSITIVE
cathay-pacific-airways;2018-08-09; |  Hong Kong to Sydney. The aircraft for this flight was the new ten across seating. I have flown on a number of airlines with 777 with ten across but none were as dire as Cathay Pacific. It was by far the worst seat I have experienced on a long haul flight (even by 777 ten across standards it is tight). The leg room is poor as well and the seat looks really cheap as well. I have to say no low cost carrier treats it's passengers with the contempt Cathay Pacific does. I can't think of any airline out of Sydney who has seats even remotely as cramped.;NEGATIVE
cathay-pacific-airways;2018-08-08;" |  Hong Kong to Adelaide. The flight was on time and smooth. The seat was spacious which I can stretch my leg fully though I am 6 feet tall. Really appreciate the meal service which provides a nice Thai style salad as the appetiser with a Malay curry chicken as main. Dessert was impressive, with cheese cakes and chocolate bars. Amenities Kit was also provided with branded body care products. Only pain point was the lacking of internet connectivity.";POSITIVE
cathay-pacific-airways;2018-08-04;" |  I recently flew Dubai to Auckland via Hong Kong return and was very disappointed with the service. Traveling long haul, I figured it would be worth the extra money to go with a good airline so paid significantly more than competing airlines. Not so! The airline ran out of meals (except for fish) so gave me and a number of other guests a pot noodle snack. They also ran out of chicken and vegetarian meals on the first leg of the trip, even though we were seated in the middle rather than towards the back of the plane. Very poor planning and organization it seems since this seems to be a consistent issue. Although the food was pretty decent to be fair. My bag didn’t make the second leg of the journey despite a 15 hour layover (plenty of time). I’d been in the same clothes for 2 days and was given nothing, not even a toothbrush. I literally had the clothes on my back and travelling from 45 degrees celcius to 12 degrees, I was very, very cold! On the return journey, my husband wasn’t travelling due to a sudden death in the family. Having paid over US $3000 for the flight, I figured at least I’d have an empty seat beside me. I explained this upon check in and was told that they would be re-selling the seat which they did. I hadn’t given due notice to the cancellation due to the circumstance so I wouldn’t be getting any refund or compensation. They didn’t even upgrade me to Premium Economy or Business and there were empty seats. The customer service was astoundingly poor. “Please” and “thank you” we’re rarely reciprocated. When handing out meals, “coming through, coming through, coming through” was belted out and the attendants barged through the aisle. Moral of the story, you don’t always get what you pay for. The point of this review. choose a cheaper airline! I’ve travelled on budget airlines that offer a far superior service and have much better customer service. This is not the rant of someone who expects a stellar service and everything to be pristine. The poor service was consistent on the 4 flights I’ve taken in the last couple of weeks with Cathay Pacific. As a frequent flyer (I’ve flown to a number of countries across 5 continents in the last year just to give some idea), this really is one of the poorest quality airlines I’ve ever flown with and will be avoiding this airline at all cost in the future.";NEGATIVE
cathay-pacific-airways;2018-08-01;" |  Dubai to Manila via Hong Kong. As a MarcoPolo member, I feel special. Service from ground staff to cabin were amazing, crew really friendly. Big fan of IFE. Good selection of beverage.";POSITIVE
cathay-pacific-airways;2018-07-31;" |  Bangkok to Hong Kong. Its been many years since I flew Cathay Pacific Economy. I was a Diamond member back in the 1980's. The journey was on time. However plane was dirty, food was average to say the least. But my biggest complaint, is no leg room, this plane had previously flown in to Hong Kong from Sydney. As a medical professional the leg room supplied is below safe levels, 2 hours was uncomfortable, 9 hrs and it would have killed me. This is supposed to be a 5 star airline, act like it, 31 or 32 inch pitch is not enough. It truly was cattle class.";NEGATIVE
cathay-pacific-airways;2018-07-29;" |  Gatwick to Ho Chi Minh Cith via Hong Kong, returning Hanoi to Gatwick via Hong Kong. Fast check-in in London and Hanoi, helpful ground staff, rapid boarding, and very easy transits at HKG, which is a wonderful airport to use. The flights were on time, and were on A350s (except Hanoi-Hong Kong, which was an A330) which is a fantastic aircraft to fly in - quiet, well pressurised, sensitively lit, spacious, comfortable seats. I think only the B787 is in the same league as the A350 for passenger comfort in economy. In-flight entertainment was excellent, with a lot of new release films to choose from. I enjoyed the camera views available on the A350. In-flight food was good but nothing to write home about, although the snack bar at the back of the plane was excellent. Cabin crew were mostly friendly. The one negative was being forced to shut the window blinds after lunch on the LGW-HKG leg - departure was at 11.15am so I had no desire to sleep or be surrounded by darkness from about 2pm! Would definitely use Cathay again, but would be nice to see them use the A350 on routes to LHR, as LGW isn't the nicest airport (I doubt this will happen any time soon though due to the lack of first class on the A350).";POSITIVE
cathay-pacific-airways;2018-07-23;" |  Hong Kong to Singapore. Unfortunately took this Cathay Pacific flight in Jan 2018 from HKG to SIN during midnight, very sad news was the last minute aircraft changes due to NO reason. From A350 1x2x1 seat configurations to B777 2x3x2 seat configurations, the cabin was so narrow, very similar to economy class seats. I missed out my meal service, I understand passengers may sleep during the midnight flight, but there was no one asking about if I am okay to wake up during the meal service, after I woke up, there was no on asking if I want have some meal before the flight landed.  Will not take Cathay Pacific flight again.";NEGATIVE
cathay-pacific-airways;2018-07-22;" |  San Francisco to Hyderabad via Via Hong Kong, we had a slight delay but they apologized nicely and when we got onboard CX879 to Hong Kong the hospitality got even nicer with the flight attendants stowed your luggage in the overhead compartments. What a nice airline.";POSITIVE
cathay-pacific-airways;2018-07-21;" |  Hong Kong to Bangkok. I reckon for the past 8 flights I’ve been on with them this year, they have been delayed ridiculously (two hours). Other airlines are not affected as much it seems. The advertisement of duty free sales in the inflight entertainment system is very annoying as well as unnecessary PA announcements such as that they’re collecting donations for unicef. Their method of contacting customers regarding ticket bookings is terrible too. I was once called and sent a very vague email not mentioning the reason for contacting me. I only realised a couple of hours before a supposedly booked flight that the credit card payment didn’t go through and that was what they were calling about. Would have been nice to have mentioned it as on the email instead of saying “we tried to call you please reply when you are free” - which I did reply ASAP with no follow up. Changing flights from overseas is a problem too if you enter your asiamiles number when calling in as it directs you to an office which cannot handle ticketing! They told me to call again and not enter my number - silly.";NEGATIVE
cathay-pacific-airways;2018-07-19;" |  Sydney to Tel-Aviv via Hong Kong. Extremely disappointing trip. The return leg involved a side trip to Osaka, flying back via Tokyo. Aside from cramped and uncomfortable seats, I was surprised at how truly awful the food was. This was consistent across all six flights. In flight service was mixed - ranging from not very good to ok. The overall experience was the feeling that I was on a budget airline. Upgraded to premium economy on two of the long haul legs of the trip. While the seat was a lot more comfortable, the food was the same - close to inedible. I don't know why, but I expected more of Cathay. Unlikely to fly with them again.";NEGATIVE
cathay-pacific-airways;2018-07-15; | This is my second time to take Cathay Pacific flying from Manila to San Diego via Hong Kong. The food served was really bad with an after taste not to mention the fact that the flight was 2.5 hrs delayed. We were held inside the aircraft for 2hrs and the other 30mins was due to late boarding. I wont take Cathay Pacific anymore. The only positive thing is their legroom which is more spacious than other airlines.;NEGATIVE
cathay-pacific-airways;2018-07-14;" | Jakarta to Hong Kong with Cathay Pacific Airways. The aircraft was an A330. The ground staff explained that the flight will be delayed. Onboard, the seating looks old but still comfortable. The IFE had a lot of choices. We were served with a cold sandwich on a very early flight. The flight attendants were attentive but doesn’t feel friendly. Hong Kong to Manila, the aircraft is a B777. The cabin looked stunning as the plane was new. The IFE was very nice, same contents as the first flight but the system is much easier to operate. The seats are comfotable too. We were served with a warm cheese and bacon roll for breakfast. The FAs are attentive and looked enthusiastic to work. Both flights has no wifi.";POSITIVE
cathay-pacific-airways;2018-07-11;" |  Hong Kong to Taipei. Travel with baby in the trip. The inflight service is good. Although the aircraft is quite old an regional seating. The cabin crew are helpful. The entertainment of the plane provide latest films, however, the flight time is not enough for a 120 min movie. The flight is smooth.";POSITIVE
cathay-pacific-airways;2018-07-07; |  Hong Kong to Zurich. Amazing that Cathay cares so little about their business class passengers that they on a 12 hours night flight could not speed up their first leg connecting flight (of 3 hours) by 10 min or delay their connecting flight by 10 min and catch up over the following 12 hours. Instead they bumped 2 business class passengers and sent us over Manchester and then Manchester to Zurich. Our advice - don’t fly Cathay if you can at all avoid it - that is the only way we as passengers can ensure they care in the future.;NEGATIVE
cathay-pacific-airways;2018-07-06;" | This is one of the most fantastic airlines. The seat product is spacious, and it provides a reasonable amount of privacy, which is what business class travellers need. The portion of the food was acceptable and snacks were also included, so passengers would not get hungry during the journey. I visited lounge C at London Heathrow Airport, and it is an amazing lounge. The ambience and environment provided a lot of comfort, and the choice of food tended towards the Hong Kong and Asian Style, which were very pleasing to see in a high reputation airline. Cabin crew were all very willing to serve. However, the in-flight announcement was not clear. Overall, I had a very enjoyable time with Cathay Pacific.";POSITIVE
cathay-pacific-airways;2018-07-02;" |  Hong Kong to Singapore. A very high efficient ground service and immigration in Hong Kong Airport. Flight departed on time, I was impressed by the catering on the flight. The fruit and desserts were really impressive. Cabin staff was friendly and the business class seats were very comfortable with a flat bed. WiFi was also available on the plane together with a excellent inflight entertainment system. However, the immigration service in Singapore airport was a bit slow.";POSITIVE
cathay-pacific-airways;2018-07-02;" |  I take a Flight from Duesseldorf to Hong Kong. Online checkin not possible. Checkin on Counter are ok, staff are friendly but seated in the last Row. During the flight the cabin was very cold. Crew only provide a second blanket. The food was served almost cold because I sit in the last row. Uncomfortable seating opposite the Lavatory and in front of the kitchen.";NEGATIVE
cathay-pacific-airways;2018-06-29;" |  New York to Taipei via Hong Kong. Was not able the check-in online for some reason. Kept getting an error asking me to check-in at the counter. So I arrived early at the airport, and the check-in lines were divided by classes like all airlines do. Except there was service at the first class, premium economy, but no one was the economy counter! Finally after the premium economy were all served, the counter called for the economy customers. The man at the counter had no smile, and looked impatient, and just asked me to put up my luggage and printed out the tickets for me. (Did not even ask me which seats I prefer, if I could check in online I would've picked my own seat). Then came an awkward moment of silence where we stood staring at each other. Then I asked, is that all? He finally spoke and said yes, you will be boarding at gate XX. He wasn't rude, but just didn't feel the friendliness that I was expecting.";NEGATIVE
cathay-pacific-airways;2018-06-29;" |  Vancouver to Hong Kong. Very bad experience with the Inflight Service!. I travelled with my husband and 8 month old daughter from Vancouver to Hong Kong with Cathay Pacific for almost 12 hours. In the middle of the long flight, a turbulence occurred and the seatbelt sign came on. So I grabbed my baby and held her on my lap, then put on my seatbelt as i could not find the baby seatbelt that the flight attendants have provided earlier. One of the flight attendants came to check on us if our seatbelts were buckled, and asked me if they offered the baby seatbelt, to which i said yes, but i could not find it so i will just look for it later after the turbulence. FA then freaked out and raised her voice, saying “what do you mean you can’t find it? You have to find it now!” Then turned on the overhead light, disregarding my sleeping baby, then shoved my right shoulder away from the back of my seat so she can take a look and try to find the baby seatbelt. Knowing that she won’t stop harassing me and my baby, I woke my husband and asked for his help. When he saw how the FA was treating me and my baby, even he got surprised and blurted out “whoa, whoa, whoa! I’ll take care of them myself.” To which the FA said she just did not want to wake the baby. A totally contradicting statement to what she was doing just minutes ago. I filed a complaint to their Customer Relations Department and got a response through email saying that they “understand how annoying the situation must have been for me” and that they “have shared my letter with the Inflight Services Manager so that they can follow up with the staff members in question”.  They do not care about the experience of their customers and they have rude Flight Attendants.";NEGATIVE
cathay-pacific-airways;2018-06-23;" |  Cathay seem to be having issues with punctuality. Flew them in the week of 18 June from Singapore to Seoul and they were late three out of four flights. The last leg, they were 3 hours late arriving into Singapore at 315am instead of midnight. Will definitely try my best to avoid them in future.";NEGATIVE
cathay-pacific-airways;2018-06-19;" |  Manila to Hong Kong return (B777 and A330) was operated by Cathay Pacific Airways while the Hong Kong to Cengdu (A330 / A320) was operated by Cathay Dragon. The seat legroom and width on B777 and A330 are ample while on the A320 (3-3 configuration) is quite squeezed. The HKG-MNL flight is 3-4-3 configuration but at the back where 78A is located has 2-4-2 configuration. 78A might be the last choice for most people but I highly recommend it as it has more space compared to other seats in the economy section. Since the MNL-HKG-MNL is just a short flight, onyl refreshments was served. Coffee is available upon request. For the HKG-CTU-HKG, breakfast is served. The food is good. Storage for coats or jacket is also available and the FA's are willing to assist. IFE selection is enough for a short flight. The flying time is not enough actually to finish one movie. The toilet are clean and are well-maintained throughout the duration of the flight. Both ground staff and in-flight staff are courteuous, helpful, and friendly. ";POSITIVE
cathay-pacific-airways;2018-06-19;" |  Hong Kong to Denpasar. This particular flight was on a very old B777-200. With 3 hours to kill at HKIA, we decided to pay the Pier Business Class Lounge being oneworld Sapphire members. Boarding announcement was made for this flight CX 785. The flight was full but boarding process was organised and efficient and  passengers were on board in 40 minutes. Cabin crew were very friendly and welcoming. As with my previous trip from LHR, they were very attentive and consistent. The plane was rather old but the cabin was immaculate and clean! The seats were similar to our previous flight, wide, outstanding legroom and great IFE selection. Food was great, drinks were regularly offered throughout the flight. Overall, a very comfortable 5 hour flight!";POSITIVE
cathay-pacific-airways;2018-06-19;" |  London to Hong Kong. Check in was very efficient at Heathrow, staff was friendly and corteous. Requested bulkhead seats and was met with no hesitance. Although me and my other half are both oneworld Sapphire (BA Silver), we were invited and escorted to Fast Track security which is only available for oneworld Emerald members. The Cathay Pacific lounge in Heathrow Terminal 3 was phenomenal. Facilities were great with Aesop products in the showers and bathrooms. The lounge wasn't very crowded. The staff were very helpful and friendly and the lounge was very clean. Boarding process was very efficient. Upon boarding, the cabin crew were warm and friendly. One of the first things I have noticed on boarding the aircraft was how the cabin was clean. At our seats, there was headphones, pillow and blanket. No overnight or amenity kits on the seats but these can be requested from the cabin crew. The seat was very wide, outstanding IFE with great selections of movies and TV prorammes and albums. As soon as the seatbelt sign was off, the cabin crew started the drinks service, given a bag of peanuts and full sized can drinks which is more than sufficient compared to other airlines. Main meal service portion was great, Movenpick Ice Cream handed out and the cabin crew again offered us drinks. The food served on CX is the best I have had on a long haul flight. The cabin crew came along with trays of drink every hour and a self service drinks and snack 'bar' was set up in the galley with plenty of options. Cup noodles were offered half way through the flight with another drinks service. Breakfast was served prior to landing which again is the best I have had on a long haul flight - I chose the chinese option which was amazing. Overall, Cathay Pacific truly deserves its 5 star rating from Skytrax. Nothing went wrong on this flight and I personally don't think Cathay Pacific has a lot to improve on - perhaps Wi-Fi on the plane and upgraded IFE which is already on the way. The cabin crew were very friendly, polite and professional, ensuring lavatories were kept clean, offering drinks and responding to passenger needs promptly.";POSITIVE
cathay-pacific-airways;2018-06-18;" |  Manila to Zurich via Hong Kong. I've been flying with Cathay Pacific ever since they started offering non-stop flights to Zurich (2015) and have experienced their economy, premium economy and business classes. The seats are comfortable I like the new A350. That's it. If you're tall, you won't like the business class seats as the space for the foot area narrows significantly. The business class food is also subpar compared to other airlines. The food in all classes is not good in general. Further, the variety of (good) movie options went down significantly. There are barely any new movies and more of classics, the ones you have most likely seen already. Check out the June 2018 options if you can. Ferdinand is probably your best choice. What's the absolute worst, though, is the arrogance and unfriendliness of staff that I've experienced on numerous occasions, particularly of the floor staff. They also don't seem to coordinate/communicate between locations and are often not properly trained about giving customers the correct information. Wouldn't recommend this airline to anyone.";NEGATIVE
cathay-pacific-airways;2018-06-18;" |  Hong Kong to Melbourne. Hong Kong Check in was all automatic and the airport was modern and clean. Boarding on time and friendly staff greeted me. I got to my seat, which came with a blanket and pillow, take off was on time. There were three main meal options, I chose the Chicken with potatoes, which was very nice, dessert included a nice Movenpick ice cream. The IFE on was new and diverse, new movies and a very big screen. Free wifi was also included but was very slow and did not work. We landed in Melbourne on time. My experience with Cathay Pacific Airways has been above average.";POSITIVE
cathay-pacific-airways;2018-06-12;" |  Bangkok to Hong Kong. Ground service was efficient. However, some delays happened because of terrible weather.  The cabin staff offered me a blanket. The hardware was fine. A dinner was served in the 3 hour flight.";POSITIVE
cathay-pacific-airways;2018-06-10;" |  Booked last minute as this is the cheapest flight I could find out of NYC to my home country Philippines. I chose CRK as I would not want to trouble myself getting out of MNL Airport. Last time I flew CX was in 2009 to RUH. The service and food then was great so I trusted that it would be the same or better. Flight date is 08 June. Check in was brief, pleasant. Felt at home as there were a lot Filipino staff in EWR. Airplane is new, legroom was good. In flight entertainment was great! This is a 15+ hour flight and we had 2 meals and snacks in between. I had dinner around 8 PM. We flew out 1:55 AM. Most of the restaurants near the gates were closed and besides food the airport was expensive. After supper (which was very good. I had beef, fried rice and veggies) I was still hungry. The menu said that they offer cup noodles upon request. The FA gave me another entree! As really am not able to sleep during flights, I walk around. I went to the galley at the back of the plane and they have snacks. Few hours passed, I went to the back and asked for toothbrush. I noticed that they do not provided amenity kits unless you asked. I asked for socks at the beginning of the flight. I think I asked both of these from the team lead FA. She is not smiling, very serious and does not even respond back after saying thank you. I had a feeling that she does not like serving Filipinos because she was from Hong Kong. There was an Indian flight attendant serving my area and I thought it was nice for CX to have diversity in their crew. But I was really disappointed the way this team lead FA treated me. I have read a few reviews and it feels very tight. I guess I have gotten used to western airlines that offer small chats. So snack time came and they were serving cup noodles. I am hungry so I requested for one. The FA was apologetic and told me I can only have one and I did have mine already. But other people are not even having a snack. They served breakfast late.30 mins before landing they are still serving breakfast. Overall I did not enjoy this leg of the flight. Transferred to Satellite terminal in HK. It was packed flight. Flight was delayed. Baggage was delayed. And snack was served on a paper bag. Crackers, candy and water. Not even coffee. CX went below my expectations. I guess airline services across the board is getting worse.";NEGATIVE
cathay-pacific-airways;2018-06-08;" |  Perth to London via Hong Kong. Decided to treat myself and booked premium economy, waste of money. Perth to Hong Kong was good, wide comfortable seats good service. Hong Kong to Heathrow was terrible, plane was old and didn't seem any better than economy, I walked to back of plane and checked. On both flights there and back, one toilet was marked 'out of order', I saw female attendance using them , had to walk to back of plane and queue to use economy toilets. Premium Economy was so similar to Economy, not worth twice the price.";NEGATIVE
cathay-pacific-airways;2018-06-07;" |  On a whim, my elderly and infirm parents decided to book themselves on a non-refundable trip from Sydney to Japan, followed by a cruise. Both require special assistance for a range of issues including hearing and visual impairments. I could not have been happier with the professional and caring way in which Cathay Pacific managed this prior to the flight, during check-in and boarding in Sydney, and while my parents were in-flight. The care they displayed was nothing short of magnificent. It was a real relief to know that my parents were in very good hands. Thank you Cathay Pacific and your wonderful team!";POSITIVE
cathay-pacific-airways;2018-06-05; |  Jakarta to Beijing via Hong Kong. Overall its very nice airplane and the food they provide is delicious. The only problem that I that from from CGK to HKG (midnight flight) the meals is only lights (usually more than 4 hours flight is meal) and  my earphone plug is not active and the cabin crew tried to fix it but not working. Also no pillow provided from start as usual so you must asked for it to the cabin crew. For the flight from Hong Kong to Beijing overall is very good.;POSITIVE
