airlines;date_post;text;sentiment
garuda-indonesia;2018-07-29;" |  Flew on the GA823 morning flight from Jakarta to Singapore. Check in was fast and efficient and using the SKY Priority lane going through security and immigration help speed up the process. Plane pushed back ahead of schedule and we had a short holding time for take off, however landed in Singapore on schedule. On board breakfast meal was good as was the service, even thought the flight was full the cabin crew did a excellent job. On arrival in Singapore my luggage came out very quickly in Singapore and I was on my way within 20 minutes of leaving the aircraft. Great service and excellent ground and cabin crew.";POSITIVE
garuda-indonesia;2018-07-26; |  Kuala Namu to Jakarta. the flight was rescheduled twice and I have to fight with the airport ground staff to be returned to my original flight since I was travelling with friends. The food was okay and the service of staff were great but the selection of food and beverages must be improved.;NEGATIVE
garuda-indonesia;2018-07-20;" |  Sydney to Denpasar. My Husband and I were very happy with this flight! Easy check-in, nice staff, very comfy seats and fairly spacious too for Eco. Smooth flight, bags undamaged. Overall very happy and we are flying with them again this year to Bali once again. However we are slightly disappointed with our upcoming flights as they cancelled their direct flights and change to a stop over and we are now flying direct with Qantas 6 hours later than the original time booked.";POSITIVE
garuda-indonesia;2018-07-20;" | The departure out of MEL was delayed by almost an hour because of the late arrival of the incoming flight. This delay caused us to make a dash to the connecting LHR flight in JAK. With 30 or so passengers making the connection, Garuda did the right thing by delaying the departure of Flight GA86 to LHR and escorting us through the airport to the gate. The A330 (MEL-JAK) had a 2-2-2 layout in an older style cabin, but it was comfortable. The B777-300 (JAK-LHR) had a 1-2-1 layout. It was a more modern cabin. Service was excellent with good quality food on both flights. Cabin crew tended to 'disappear' after clearing up the meal. IFE worked fine but the choices of movies was limited. Music choices were also lacking. Minor quibbles that won't affect my overall rating. A fine airline!";POSITIVE
garuda-indonesia;2018-07-17;" |   Singapore to Jakarta. I fly this sector on a weekly basis with Garuda Indonesia. What the airline has going for them are  the very friendly and helpful flight attendants,  reasonably comfortable seats for the 1.5 hour flight,  good benefits for their Gold and Platinum tier frequent fliers (lounge access, priority boarding, priority check-in counter, additional check-in luggage). What they need to improve on are the in flight meals (repetitive and no change for long periods of time),  repetitive on board announcements (starts with the flight service manager going through exactly what is found in their safety briefing video) and  the lack of bin space for carry on luggage (this one is the result of an overly lenient policy on passengers allowing oversize and multiple bags). Despite shortcomings, GA is a decent airline to fly with and are generally on time with their flights.";POSITIVE
garuda-indonesia;2018-07-11;" |  At the DPS Priority check-in despite there being 4 positions, only 2 counters were open, with other staff just hanging around, and I went across to the general check-in area. Whilst flight attendants are pleasant & helpful, the meals tend to be the same items rotated and there were no longer any moist towelettes . Other than these issues, the flight was uneventful.";NEGATIVE
garuda-indonesia;2018-07-07;" | Flew on the GA087 from London to Jakarta on July 5th with my daughter. Check in opened at 17:50pm for our 21:45pm flight. The check in process was fast and efficient and then the Garuda Ground Support Staff escorted us to the Lounge via fast track. The lounge was very busy, however, the lounge staff were very helpful and the food that we ordered was served very quickly and was well presented. When it came time to board the Garuda Ground Staff were on hand to escort me and my daughter to the aircraft. Like most night flights myself and my daughter got some sleep. However, when we awoke we were presented with a menu which had a broad selection of food and drinks to chose from. The cabin was full, however, the cabin crew were able to cater to all in line with the usual Garuda Indonesia’s high level of service. Great cabin crew and they certainly brighten up your flight with their warm genuine smiles. The Cabin Crew were very attentive to my daughter and provided her with several meals and snacks throughout the flight and did this with a warm and sincere smile. Garuda Indonesia are certainly in a class of their own when it comes to service with a smile. Upon arrival in Jakarta we were met by the Garuda Ground Support Team and we were taken through Fast Track Immigration and on to collect our luggage. Great team of people that Garuda should be very proud of.";POSITIVE
garuda-indonesia;2018-07-02;" |  GA086 from Jakarta to London on June 28th with my daughter. Garuda arranged an early morning pick up to take us to the airport. Once we arrived at the airport we were met by the Garuda Ground Support Staff who helped us check-in, go through immigration and into the Lounge in a fast and efficient manner. The service in the Lounge was also very good as was the presentation of food and drinks available. When it came time to board the Garuda Ground Staff were on hand to escort me and my daughter to the aircraft. Once we were seated the on-board Garuda 5 Star service started and the cabin crew could not do enough to help myself and my daughter and this continued all the way into London. My daughter pre-ordered her meal on line and she really enjoyed the Steak Meal that she was served. On arrival in London we were met by the Garuda Group Support Team who helped and assisted us getting from Termianl-3 to Terminal-2 to check-in to our domestic flight. Again, I would like to highlight that the Garuda Ground support teams in Jakarta and London and the Cabin Crew staff are a credit to Garuda Indonesia as they really go out of their way to make you feel very special and appreciated.";POSITIVE
garuda-indonesia;2018-06-30;" |  I'm a One World FF (Qantas) but Qantas does not fly to Bali from Perth, and the only business class services are Garuda (full service) or Batik (LCC). In any event Garuda is a well-deserved Skytrax 5 Star airline v Qantas 4 Star. Garuda staff are excellent - check-in was flawless, off to the lounge (ironically QF in Perth) and an on time departure. A glass of champagne and a hot towel while settling in, really good service through the trip, and the very welcome flat bed on the A330. The difference between business class on the A330, and 737 of other operators is stark. Meals were very good, wine choices excellent, entertainment a little limited when compared to other carriers but ok. Overall experience worth the extra cost of biz-class... including being able to leave aircraft and get to immigration first. No luggage? You're out the door quickly and heading for your transport. Return journey also good, although 7pm departure was changed to 9pm, making it a late arrival in Perth. First world problem. Garuda is a class act. Qantas could learn a few lessons!";POSITIVE
garuda-indonesia;2018-06-26;" |  London to Jakarta on June 23rd and the check-in service at Heathrow T3 was quick and professional and the Garuda Ground Staff assisted me through security checks and into the lounge. The lounge itself quite was busy, however the staff were very helpful and friendly. When it came time to board the Garuda Ground Staff were on hand to escort me to the aircraft. Boarding was quite fast, and the plane moved back from the gate on schedule. The on-board service was the usual Garuda 5 Star service from the cabin crew greeting you at the door to serving meals. The flight was full. however, the cabin crew still maintained the fast and professional service that I have come to expect from Garuda Indonesia. Furthermore, the Garuda Ground support teams and Cabin Crew really go out of their way to make you feel special and appreciated. Additionally, the free Wi-Fi connectivity on board is excellent.";POSITIVE
garuda-indonesia;2018-06-20;" |  The flight had just 3 passengers in business class – my two sons and me. The flight attendants were friendly, but service was not great as they tended to spend a lot of time in the galley. With such a small number of passengers, they should have been more visible in the cabin & I should not have had to use the call button. Food had no choice of starter, three choices of main courses and one dessert – no cheese course. Perhaps the meal service was more premium economy than business class. ";NEGATIVE
garuda-indonesia;2018-06-19;" |  Jakarta to Denpasar return. I'm really impressed with the cabin crew, they are very care and attentive to us especially DPS-CGK, with GA407 on 17 June 2018. And the ground staff also delivered us into terminal ultimate 3 arrival area and waited me until I gathered all my baggage completely.  Thanks Garuda Indonesia. You make me my journey so unforgettable.";POSITIVE
garuda-indonesia;2018-06-19;" |  This was quite an uneventful flight as the passenger load was quite light. I noticed the flight attendants didn’t seem to smile very much. The food on this domestic flight is not very exciting and not very healthy – a bread roll stuffed with a sausage, a small pack of nuts, 3 pieces of candy anf a bottle of water. This was not a 5-star experience.";NEGATIVE
garuda-indonesia;2018-06-18;" |  Flew June 16th Jakarta to London on GA86. I arrived on a domestic flight from Bali and the Garuda Ground staff were on hand to assist me from the domestic to international within Terminal-3. I had already received my boarding card and my luggage had already been checked through from Bali to London. In Jakarta the Garuda Ground Support Staff assisted me through fast track at immigration and then into the lounge. The Ground Support Staff also came and assisted when it came time for boarding. The flight was delayed departing Jakarta by approx. 25 minutes, however we arrived in London on schedule and by the time I cleared immigration at Heathrow my luggage was waiting for me. The onboard cabin crew were excellent, and nothing was any bother for them. The onboard food was excellent and very well presented. Garuda Indonesia senior management need to appreciate their Ground Support Staff as well as their Cabin Crews as they are a credit to Garuda Indonesia and one of the reasons why I continue to fly Garuda Indonesia as the service is just outstanding. When I fly Garuda Indonesia is like I am meeting my friends as when I arrive at the airport and when I board the plane as that is how the Garuda Ground Staff and Cabin Crews make you feel and it is 100% genuine.";POSITIVE
garuda-indonesia;2018-06-18;" |  Surabaya to Denpasar. Being a Garuda Platinum/SkyTeam Elite Plus member provides little benefit. The front row of seat is available for Platinum members, if the seat is available, however it seems that many of these seats are under airport control. On this flight I queried the check-in agent at my originating airport & she said the flight was full. On arrival at Surabaya I stopped by the check-in desk and was again told that the flight was full. Imagine my disappointment to note that the flight was not full and that first row of economy had at least 3 seats empty. ";NEGATIVE
garuda-indonesia;2018-06-17;" |  Flew on the GA0404 to Denpasar on Jun 14th and the check in service was quite quick considering that the airport was very busy with many people going back to their home towns for Eid Al Fitri. Security was also fast and efficient and I was able to get to the lounge very quickly. Boarding was well controlled and orderly. The flight itself was good and cabin crew were very attentive. Arrived in Denpasar on schedule and although Denpasar arrivals was also very busy, however my baggage came out very quickly. Another great ground and onboard service from Garuda Indonesia.";POSITIVE
garuda-indonesia;2018-06-11;" | Flew Singapore to Jakarta on GA823. Check in at Singapore was not a pleasant experience as it seems that the ground staff really don't care and never smile. It seems that them having to check passengers in a is a major chore. Although the plane was parked at a remote stand and we had to take a bus to the plane the boarding process was controlled and orderly. The flight from Singapore to Jakarta was good and I was happy to see the smiling face of the Garuda cabin crew. Arrival is to Jakarta was ok, however luggage took longer that expected to come out i.e. approx. 25 minutes after landing. Overall on-board service is good. I know that Garuda use an agent in Singapore for checking in passengers, therefore I recommend Garuda gives they some training by bringing them to Jakarta to see how to check in passengers with smile and pleasant greeting works all the time.";POSITIVE
garuda-indonesia;2018-06-11;" |  Jakarta to Singapore on GA824. Check in at Jakarta was fast and efficient and I was helped through the process including immigration by the Garuda ground support staff, who then took me straight to the lounge. The boarding process was well controlled and orderly. The flight left the gate on schedule, however we had to queue to take off, which delayed us by about approx. 20 minutes, however that did not delay our arrival into Singapore. After leaving immigration in Singapore my luggage was waiting for me. My overall experience was very good and I really appreciate the support provided to me in both Jakarta and Singapore by the Garuda group support teams.";POSITIVE
garuda-indonesia;2018-06-10;" |  Jakarta to Denpasar. My food had no taste. A few minutes after take off they show 5 minutes of commercials, you can't turn off the screen, sound comes via headset and PA on night flights. Staff tries to be nice and seat spacing is ok, but the airline is not worth a premium.";POSITIVE
garuda-indonesia;2018-05-23;" |  I booked and paid for a direct flight from Manado to Denpasar in January 2018. then in April I got an automated mail that my direct flight had been cancelled and switched in a flight to Jakarta followed by a flight to DPS, adding almost 3 hours of extra travel.  No apology, nothing. When I complained to Garuda, I didn’t get an answer to my mails. Garuda in the Netherlands answered after a considerable wait but just confirmed that by Indonesian law I needed to accept this. Garuda's response was unsatisfactory especially knowing that we paid a significantly higher price for the direct flight, have lots more travel time and now due to Garuda were late for meeting with our friends. because we were informed last minute, all other flight options from other airlines had already been booked so we were left with no alternative. Garuda send us 2 days in advance e ticket boarding cards for the direct flight which had been cancelled. when we complained on this the answer was that it was just a mistake. an airline which sends boarding cards for non existing, cancelled flights? From Manado to Jakarta (a 3 hour flight), the inflight entertainment system did not function no communication was made during the flight why this occured. The second flight I got a chair without a left armrest it was broken off meaning that the chair could not be reclined and the headphone sound didn’t work with the inflight entertainment system.";NEGATIVE
garuda-indonesia;2018-05-22;" |  The meals  on this sector were of 3 choices and they look pretty bland and standard. Salt and pepper not provided unless you asked cabin crew to provide and took them a long time to hand with a form of sachets which is weird as you fly business class and they don't pay attention to small matters like this. The cabin was really warm and could not sleep properly. Surprisingly cabin crew did not take notice of how warm the cabin until several passengers complained to them and we were almost approaching destination when the temperature started to cool down. The seats were comfortable, cabin was clean, the IFE is improved and Wifi as of strong. Cabin crew were friendly and chatty but I wish they could pay attention to small details that really matter as they start to lose its genuineness.";POSITIVE
garuda-indonesia;2018-05-07; | Jakarta to Singapore. The flight was delayed and we ended up wWaiting for much longer then what was communicated. The gate moved across to the other side of the terminal at the last minute.;NEGATIVE
garuda-indonesia;2018-04-28;" | Singapore to Jakarta. Garuda Indonesia is an airline that since couple years has been trying their best to become better, or so I heard. After many years I chose this airline again even though compared to cheap airlines this one costs more than double. And my experience is only delays and average service. The entertainment is quite good with some great movies. Food is average.";POSITIVE
garuda-indonesia;2018-04-27;" |  London to Sydney via Jakarta. While the quality of the service in the air is good, on the ground it is bad. They outsource their ground staff at Heathrow to DNata, who couldn't care less. My wife was one kilo over in business class and the woman behind the counter was incredibly rude. They advertise business promo fares on their website as being refundable and changeable. If you attempt to change a flight, however, they advised me that the ticket is not changeable. No local office where you bought the ticket will help you, they will refer you to the Indonesian headquarters, which are full of  staff reading off scripts and there is no escalation process to speak to anyone who can help. Our schedule changed four times from booking to takeoff, and their staff accidentally cancelled my frequent flyer account and refused to add back miles from my flights. The lounge in Jakarta has very little air conditioning so you sweat the whole time you're in transit, the food is bad, there was no alcohol and the seating is uncomfortable. The shower was too busy to use so you queue up, and they ran out of towels and gave me two face towels to dry myself.";NEGATIVE
garuda-indonesia;2018-04-23;" | Flew from London Heathrow to Jakarta on GA 087 April 17th and the check in process was very fast and efficient. The Garuda team at Heathrow had someone on hand to take me through Fast Track to the lounge. When it came time for boarding the ground support team were again on hand to escort me to the aircraft. There was a very good selection of food on board and Garuda also now send you a menu via e-mail should you like to pre-book meals. The prepared meal on-board was excellent both in presentation and taste. The flight arrived in Jakarta on schedule and Garuda had their ground support team on hand to help with immigration and baggage and they also laid on transport to take me to my home. The cabin crew were very attentive throughout the flight, which certainly warrants their 5 Star Rating. Additionally there was free complimentary Wi Fi on-board and the connectivity throughout the flight was excellent.";POSITIVE
garuda-indonesia;2018-04-22;" | There were no real problems with this flight, however it amazes me that the male pursers seem not to be very engaged. I think the only words he said to me during the flight were welcome onboard, when I boarded the aircraft. The purser should set the standard. He (she) should come to each pax at the commencement of the flight and welcome them on board and/or thank each pax at the end of the flight. This particular flight was not full in business class and yet not once did a flight attendant mention me by name. The minimum would be use each pax name when they are taking meal orders. At one stage I was asked if I would like still or sparkling water, when I asked for soda water, I was informed that Garuda did not stock soda water so sparkling water was ok. Then I ordered some Chablis, again later in the flight when I asked for another glass of chablis, I was told that that there was none left. Again, not the end of the world, however as I mentioned earlier, the flight was not full in business class and there were quite a few children (who don't drink alcohol), so the amount uploaded seems to be insufficient. When dessert was served (it was supposed to be served with ice cream) I asked where the ice cream was and was informed that it wasn't uploaded. So a cold dry cake was not very palatable. As food the food itself. It wasn't horrible, but was not great. An amuse bouche with mashed tuna in a half piece of choux. Then minced salmon with over-cooked scallops, followed. And the main course of sea bass was a little dry.";NEGATIVE
garuda-indonesia;2018-04-14;" |  Flew from Jakarta to London on GA 86 April 12, 2018. Garuda had arranged a car to pick up me. Upon arrival at Jakarta Terminal 3 the Garuda First-Class ground support team were waiting for me. They helped check me in and, then took me through immigration and straight into the lounge. There was a very good selection of food and drinks in the lounge. When time came to board the flight the ground support team were again on hand to escort me to the aircraft. The aircraft left the gate on schedule and we took off 20 minutes later due air traffic. The service on-board was the normal Garuda 5 Star service and the food prepared was excellent. There was free complimentary Wi-Fi onboard and the connection for the flight duration was excellent. We landed at Heathrow Terminal-3 one hour late due to strong head winds. I had a connecting flight from Heathrow Terminal-5 and I was afraid that I would miss my flight and have to spend one night at Heathrow. however the Captain had already contacted the Garuda team in Heathrow and they had arranged for one of their support team members at Heathrow Terminal-3 to escort me all the way through to my connecting flight gate in Heathrow Terminal-5. Furthermore they took my luggage from the plane and had directly taken to my connecting flight. This was Garuda Indonesia at its best i.e. Captain onboard calling ahead requesting the ground team to arrange assistance to ensure that I did not miss my connecting flight. I must say a big thank you to the Garuda Captain and the Garuda Heathrow support team, they certainly pulled out all the stops to ensure that I did not miss my connecting flight. This is the sign of a very professional and dedicated team both in the air and on the ground.";POSITIVE
garuda-indonesia;2018-04-10;" |  Flew from Singapore to Jakarta on April 7th on the 07:25 flight. The check in process was straight forward, however very formal no smiles. Garuda Indonesia uses the Dnata lounge in Singapore Airport T3. The lounge itself is good and has a broad selection of food and drinks. We had to take a bus to board the plane as it was parked far away from the terminal, however the boarding was orderly and was carried out very efficiently. The flight took off on time and the in-flight services was very good and what I come to expect from Garuda Indonesia.";POSITIVE
garuda-indonesia;2018-04-09;" | Flew Garuda Indonesia from Melbourne to London Heathrow via Jakarta. The service from the time you check in to your arrival at your destination is first class. The ground staff and the cabin crew are just wonderful. They go an extra mile to please the customer. Champagne is served as soon as one boards the aircraft. Quality wine, in my case Red Wine was superb and I could have had it as many times as I requested it. The food was enjoyable and served on demand. The lie flat bed in each aircraft was good. The only complaint I have is the selection of movies on the inflight entertainment system. I will definitely fly them next time when I visit Melbourne. Excellent Airline.";POSITIVE
garuda-indonesia;2018-04-07;" |  GA404 from Jakarta to Singapore on April 5th. Check-in was fast and efficient as was the immigration process. The Garuda Lounge has a broad selection of snacks and drinks and is located close to the boarding gate. The flight itself was good and there were 3 selections of different food and quality and presentation was very good. As is the norm with Garuda Indonesia the cabin crew are always on hand and cannot do enough to help. The flight departed and arrived Singapore on time and baggage arrived very quickly. From leaving the plane, processing through immigration, picking my bag up and getting into my taxi it took only 20 minutes. That is what I call a good service.";POSITIVE
garuda-indonesia;2018-03-28; | Jakarta to London. Served a meal with a label for date of preparation or expiry for the day before. When I asked for a replacement I was told there was no other food available. Staff could not understand why I was annoyed and could not deviate from their standard  script.  Other meals I had were very standard. Inflight entertainment was limited compared to some airlines. I won't be flying with them again.;NEGATIVE
garuda-indonesia;2018-03-23;" |  Kupang to Singapore via Surabaya, Jakarta. The check in process was smooth and easy. The flight departed on time from Kupang to Surabaya but when departing from Surabaya to Jakarta there were slight delay. When the aircraft reached Jakarta, it was parked at gate that was very far from the transfer desk and baggage collection. As the connection at Jakarta was only 1hr 30min and the delay cause it to be less than 1 hr transit, we need to rush at Jakarta and walk long way to the international terminal. From Jakarta to Singapore, the boarding was on time but the pushed back was very long, we wait at the aircraft for an hour. As Jakarta Airport was very crowded, we finally took off after 1 hour 30 minutes delay. For A330 i think Garuda has reduced some crew members as the serving of food was slow and due to turbulence, the food cannot be served temporarily. The IFE on both A330 and B737-800NG was responsive and good. The food served was nice. Overall, it was a nice experience with Garuda Indonesia.";POSITIVE
garuda-indonesia;2018-03-23;" | Surabaya to Singapore, GA854. The staff were friendly and nice. The boarding process was smooth and the flight departed and arrived on time. The IFE was good and responsive enough and there were a great variety of entertainment. The food was nice. Overall, it was a pleasant flight with Garuda Indonesia.";POSITIVE
garuda-indonesia;2018-03-15;" |  London Heathrow to Sydney via Jakarta. When booking I look for comfort and value. Garuda scored well on both counts. The London to Jakarta segment was on a 777 which was a bit noisy compared to, for example, A380. But the flight was good. The flat beds were adequately comfortable (so much better that the awful ironing board beds on Virgin Atlantic 787 aircraft - the worst Business Class ever). Flight attendants were excellent, the food of good quality and beautifully presented. We have flown to Australia with many different airlines over the years and Garuda is amongst the best. The second leg on A330 was much quieter. There was a bit of a stopover in Jakarta and the lounge is ok without being exceptional. Again the crew were excellent and flexible in terms of meal times, quite important with an overnight flight. I would recommend Garuda.";POSITIVE
garuda-indonesia;2018-03-12;" |  London Heathrow to Jakarta. Flew on GA87 March 10th, 2018 and the Check in process was very fast and efficient. Garuda had someone on hand to take me via Fast Track to the lounge. When time came for boarding the ground support team were again on hand to escort me to the aircraft. Service including the meals onboard were excellent. The cabin crew were very attentive considering that First Class was full. Additionally there was free complimentary Wi Fi on-board and the connectivity throughout the flight was very good. In Jakarta, the Garuda ground support team were on hand to help with immigration and baggage and they also laid on transport to take me to my home.";POSITIVE
garuda-indonesia;2018-03-10;" |  Flew from Jakarta to London on GA 86 March 3rd, 2018 day flight. Garuda had arranged a car to pick up and take me to the airport. Upon arrival at Jakarta Terminal 3 the Garuda First-Class ground team were standing by waiting for me. The Ground support team, then checked me in and took me through immigration and straight into the lounge. When time came to board the flight the ground support team were again on hand to escort me to the aircraft. The service on-board was the normal Garuda 5 Star service. There was free complimentary Wi-Fi onboard and the connection for most of the flight was excellent. We landed at Heathrow Terminal-3 and I had a connecting flight from Heathrow Terminal-2. I found that Garuda had arranged for one of their support team members at Heathrow Terminal-3 to escort me all the way through to my connecting flight in Heathrow Terminal-2. This was an excellent service and one I much appreciated as I only had 2 hours after landing from Jakarta and my connecting flight. Garuda Indonesia went the extra mile to show that they look after their premier customers.";POSITIVE
garuda-indonesia;2018-02-20;" |  Ambon to Surabaya. This was my first time on a Bombardier CRJ-1000 aircraft, and it was a connecting flight from SOQ. The plane arrived early, so there was no delay. It was a smooth take-off and the engines were surprisingly quiet. There were some turbulence on the way to SUB but overall, I enjoyed the flight.";POSITIVE
garuda-indonesia;2018-02-17;" |  Jakarta to Padang. Delayed flight for more than 2 hours because of no pilot and no cabin crew. Plane, the plane is available since actual boarding time, all ground staff informed me that was no delayed from my checkin until flight time. But, i have no other choice of airline here.";POSITIVE
garuda-indonesia;2018-02-16;" |  Makassar to Jakarta. When I arrived 2r before flight departure which was initially schedule at 2000, the flight was announce with 1hr delay. I request to change to an earlier flight and the staff told me that there was no earlier flight. After 3 hours waiting, flight GA619 is announced to departure, then some of passengers change from GA613 to GA619 at the gate. I tried to request as well but the staff didnt consider us. Now I am waiting with no more explanation from the staff, no care and no consideration of the customer.";NEGATIVE
garuda-indonesia;2018-02-13;" | Flew from London Heathrow to Jakarta on GA 087 on February 10th. Garuda had arranged for someone to assist me upon arrival at Heathrow Terminal 5 from my Aberdeen flight to Terminal 3 and they also helped me check in early. I was then escorted through Fast Track and took straight into the lounge, however the lounge was quite packed, but Garuda had a small section reserved for their first-class passengers. When time came for boarding the ground support team were again on hand to escort me to the aircraft. Take off was a little delayed due to the late arrival of the incoming aircraft due to strong headwinds, however this short delay did not effect our arrival into Jakarta. In Jakarta, the Garuda ground support team were on hand to help with immigration and baggage and this was very quick. The service on-board was the normal high 5 Star Garuda service that I have come to expect. The cabin crew were very attentive considering First Class was full. The Wi Fi on-board had very good connectivity throughout the flight.";POSITIVE
garuda-indonesia;2018-02-09;" | Waiting at Singapore airport for flight GA 847 to depart, but airline staff are quiet. I have a connecting flight to Shanghai from Jakarta which probably I will miss now as there are no indications of the flight leaving. It is 23.15 now, the original departure time was 22.05. Airline staff should realize that they have an obligation to inform the passengers about the problem and when can we fly. ";NEGATIVE
garuda-indonesia;2018-01-30;" | Flew from Jakarta to London on GA 086, January 25th. Garuda had arranged a car to pick up from home and upon arrival at Terminal 3 Garuda they had their First-Class ground team standing by. The Ground support team were most helpful as they helped check me in and then helped me proceed through immigration and straight into the lounge. This was a fast and efficient service. When time came for boarding the ground support team were again on hand to escort me to the aircraft. Take off was a little delayed due to congestion at Soekarno-Hatta airport, however this short delay did not effect our arrival into London Heathrow. The service on-board was the normal Garuda 5 Star service and the cabin crew were most attentive. The Wi Fi on-board had very good connectivity throughout the flight.";POSITIVE
