airlines;date_post;text;sentiment
qatar-airways;2018-07-31;" |  Ankara to Melbourne via Doha. I booked Melbourne to Ankara via Doha in July 18, but the flight was cancelled due to engineering fault. Reticketed next day for tight connections flights via Singapore. I had booked a premium lounge pass for Doha and as I was unable to use the pass with cancellation and rerouting I tried and was denied entry by lounge staff on my inbound flight. I was told to pay for admission and to put in a request for refund online for unused pass. My request for refund for the unused lounge pass was denied and I was offered a restricted voucher instead.  This is a pity as for the most part their flight staff is above average";NEGATIVE
qatar-airways;2018-07-31;" |  Singapore to Paris via Doha. Our was scheduled to depart at 21.20, however the flight was delayed, meaning we missed our connection flight in Doha to Paris. We did not receive any communication about this before arriving at the airport in Singapore.  The lady at the counter in Singapore kindly transferred us to the earliest flight departing from Doha, with scheduled departure at 7.35. We were told, once arrived in Doha, that the customer service will take care of us upon landing, granting us lounge access and compensation which did not happen.  Nobody was there at the arrival. We talked to a chain of people and found our self begging for information. At the service desk, we were given a voucher to be used for dinner and breakfast. The value was 65 QAR, we bought a pastry, an orange juice and a coffee. No place to sleep or freshen up was given. The inflight experience was okay. There was a good amount of entertainment choice. Food tasted and I personally did not like food being served almost halfway through the flight but that's just a personal preference.";NEGATIVE
qatar-airways;2018-07-26; |  Nagpur to Atlanta via Doha. This is much better than other airlines internationally. The staff is very helpful and polite. I feel very safe when traveling in Qatar airways. All the non-vegetarian meals which are served are halal and taste good. The seats are comfortable and that’s what we need when we travel long distances.;POSITIVE
qatar-airways;2018-07-24;" |  Bucharest to Denpasar via Doha. Very good! We changed 2 flights, very good staff and great food and better services than others. The menu is balanced. Very clean toilets and cabin.";POSITIVE
qatar-airways;2018-07-21;" |  Vienna to Bangkok via Doha. I had great expectations from their service and quality of product they would offer. And in the overall situation they did a good job, but there were some little details which were not acceptable. Vienna Check in I was served by staff that did not care about me and she was doing the procedures during my check-in while talking with her colleagues next to her. I asked if she was aware that I had a short time in Doha, and after the second time she put me on the backpack the ""fast track"" stripe.  I was flying their new Boeing 787, which is really an incredible product, everything is new and really clean. I was really impressed from the seats, they were really comfortable, and I had plenty of legroom. The service of the first breakfast was excellent, they provided everything quickly and good, but the in flight snack was kinda strange, I asked what were the options, and it was a meat, chicken curry or vegetable sandwich. I wanted to try the second one, but I asked which kind of vegetables were inside, and the answer was to try it and you will discover it. I enjoyed the ife product on board a lot, with the personalized remote control in each seat. Also the toilet, had a nice touch such as the hand lotion and the parfume, like 15 years ago or in some business class products, it was a kind of old school touch that I liked a lot!";POSITIVE
qatar-airways;2018-07-21;" |  Boston to Trivandrum via Doha. The service at the airport and the ground crew and all were excellent. However the flight attendant we got was horrible, she didn’t really do anything we expect from the airline. Food was poorly given, our daughter didn’t get a toy usually given in the beginning.While this one was useless, I was able to get the attention of another attendant who was really nice and helpful. And on our flight back the service was amazing. Hopefully next time we will get better service both ways";POSITIVE
qatar-airways;2018-07-18;" | Doha to Milan. A red eye flight fully booked , the aircraft was a bit old with the Qatar Airways old configuration in Business Class but the service was still superb they offered a light dinner and full breakfast, I enjoyed the dinner but skipped the breakfast, too many calories, though the same problem is faced on all Qatar Airways flights, movies are always up to date but TV shows are old . This is the high season for Qatar Airways and their tickets are on the pricey side. As an older aircraft there was no WiFi offered.";POSITIVE
qatar-airways;2018-07-15;" |  When I made the online booking the flight was pretty empty so I booked a window and aisle seat for my partner and, with an empty seat in the middle. When We checked in at BKK, we were told that they had put someone in the middle seat. I asked why, was the flight full? They said it wasn’t full but we’re filling the cabin for ‘safety reasons’. We asked if there was anywhere else on the plane where we could have an empty seat between us. They said no. When we got on the plane it was less than half full and there were empty rows everywhere! So why did we have to go through that at checkin. The flight was delayed for 2 hours for a technical reason. I found the food inedible. Lots of completion so won’t fly them again.";NEGATIVE
qatar-airways;2018-07-14;" | Was looking forward to the privacy and comfort of my flight from Bangkok to Doha on the A380. But what a disappointment upon checking in at BKK airport. Qatar has three flights to Doha in the evening. One flight was cancelled, one delayed by 3 hours and my flight downsized from A380 to 777. Needless to say that my pre-booked seat was gone and I had to endure with a leftover seat for the next 7 hours. Flight was 100% full due to the other cancelled flight. 777 not nearly as comfortable as the A380 in terms of space, comfort, noise and dryness of the air. Service was average and rushed. Lounge at Doha airport very crowded as always during peak hours. I left after a while because lines even for the toilets were building up. They should really consider getting another lounge. Flight from Doha to Helsinki was much better on the smaller and reasonably comfortable B788. Overall, one flight below average, and the other good.";POSITIVE
qatar-airways;2018-07-14;" |  Munich to Tokyo via Doha. This is the first time I write a review on an airline, but I have to. I have been flying a fair bit over the years and I haven't had a service like that before. Qatar Airways staff is extremely friendly and helpful. They are helpful with the food, explaining well what they have on offer. They are happy to prepare you a drink that cannot just be poured out of a bottle, like my gin and tonic yesterday.  They keep coming with water and juice throughout the flight every 30 minutes or so. I have never seen this on a long flight before. They are still friendly and heap it up for you.  Even more surprising is the state of the toilets. I'd almost feel sorry for the crew if I hadn't paid a fair amount of money for my flight. They are still clean one or two hours before landing. Thank you for this great experience.";POSITIVE
qatar-airways;2018-07-12;" |  I flown Qatar Airways from Kuwait To Munich Via Doha’s incredible Hamad International Airport / the 1 hour flight from Kuwait To Doha was operated on the Refurbished B777-200LR. I was sitting back in the 3-4-3 Economy, it was comfortable. The onboard Service was excellent, Crew were very friendly, it was a smooth flight. Then had a 2 hour layover in my favorite airport Hamad International, then boarded my flight to Munich on the A350-900. When I boarded the A350 I was amazed how spacious it was, both the 777 & A350 were Comfortable, but the A350 was more comfortable. The new Oryx Inflight entertainment is amazing and is very easy to use, Cabin Crew were very friendly on the second flight too, meal was excellent, there were 2 meals served on this 5 hour 40 minutes flight - first meal was a snack sandwich which tasted good, second meal was a main course breakfast, was delicious! They Were offering juices and water every 30 minutes with a nice smile, I’d like to Thank them! The seat legroom was generous, Amenity Kit was handed during boarding in Economy Class. Beautiful Mood Lightning System. I used to fly Emirates, but Emirates no more. Qatar Airways was much better.";POSITIVE
qatar-airways;2018-07-10;" |  Melbourne to Doha. The A380 seats are awful and small (31-32 ins seat pitch), I am a small person and could not even reach for my bag that was located under the seat. The service was poor, I had hardly any water offered on 15-hour flight. I found the vegetarian food disgusting, I actually returned it. The films selection is fairly good but te screen doesn't totally switches off so you end up with bright light in your face. ";NEGATIVE
qatar-airways;2018-07-09;" |  Doha to Amsterdam. Check in was efficient, nothing special. Staff on board were friendly and helpful couldn't ask for more, however the seat was very hard and uncomfortable. I was in the middle of a 3 seat combination, my husband on one side and a larger (wide) man on the other who decided that sitting for the whole flight with his legs wide open and his body taking a 1/3 of my seat made the flight very awkward. This is too close for comfort. When the food was served it was hard to make out what the food was - there was a croissant with one of meals, it was so shriveled up. Scrambled eggs with some dreadful sauce on it, other food offerings I found to be poor. My husband is 6'3"" so when fellow passenger in front reclined his seat the space became impossible.  Just improve on the quality of the food and give us a bit more space, it would make a world of difference.";NEGATIVE
qatar-airways;2018-07-03; |  Philadelphia to Doha via Jakarta. First time flying overseas and I loved my flight with Qatar Airways. Professional and courteous staff for 12-13 hour and 8-9 hour connecting flight. Should I make it overseas again I’ll fly Qatar! ;POSITIVE
qatar-airways;2018-07-02;" |  Brisbane to Moscow via Adelaide / Doha, and Qatar Airways is definitely one of the best airlines around. Its lounges are simply the best (especially with Krug Champagne) and the product is great for all classes. Ground staff is not often on par with flight attendants but I understand the standards are different. My last flights onboard of A350 from Adelaide to Doha and A380 from Doha to Melbourne were absolutely fantastic. A321 flight with 100% occupancy are a little bit cramped, but for me Qatar Airways is one of the best airlines in the world, on par with Singapore Airlines";POSITIVE
qatar-airways;2018-06-28; |  Travelled in Qatar First class (Doha to Perth). I am a gold member in Emirates but has decided to change carrier and tried Qatar Airways. I was not disappointed. In flight service in first is excellent. Crew were extremely friendly and clearly wanted to give a five star experience to their customers. Doha first class lounge is the best I have been. No doubt they have won a lot of awards. You need to travel with them to appreciate their superb service. A380 first class lacks as much privacy as in emirates but the seat and service makes up for all that. There are only 8 seats and crew give total attention and makes the journey one of the most memorable.;POSITIVE
qatar-airways;2018-06-25;" | Adelaide to Doha. The seats are not designed for tall people. Standing at 196cm (6’5) I couldn’t lay down straight in the bed. And with your legs enclosed in the bed position, bending them a little was nearly impossible and extremely uncomfortable. I flew Qatar long haul 16 months prior in economy and for me seat wise Economy (exit row seat) is better for someone of my height. But besides the seat Qatar Airways once again showed why they’re one of the best airlines in the world!";POSITIVE
qatar-airways;2018-06-24;" |  Tokyo to Athens via Doha. The staff, the food, the free hygiene pack and the entertainment is excellent. I love everything about this airline and will definitely fly with them again. Great job Qatar Airways till next time.";POSITIVE
qatar-airways;2018-06-23;" | Zurich to Clark via Doha. It was my first time on Qatar's A359 and I can't help but notice the improvements in its new economy class product. Seat pitch was superb, and much more spacious than its Dreamliner counterpart. The new Thales entertainment system was intuitive, but the selection pales in comparison with Emirates. The gray seats provided a contrast with the maroon seat covers. While the Dreamliner economy was OK, it pales in comparison with the A359's. My only gripe with this particular A359 was that the WCs seem clunky, especially for a new aircraft. One was out of order, while the order had a broken toilet seat. As usual, Qatar's inflight service is commendable. Attendants were very responsive, courteous, and pleasant. Drinks were frequently offered, which is a practice that I would like to see in other airlines. On the DOH-CRK leg, a flight attendant was concerned that my preferred dinner from the menu was unavailable (I was on one of the last rows served), and so she made sure that I get the first pick for breakfast. These little things leave a lasting impression. I've been on a lot of trips, including many with QR, and I can't remember a time where the FAs go this extra. And of course, flying with QR will likely take you on a layover at DOH - the best airport in the Middle East. Good things aside, the flight out of ZRH was delayed for more than half an hour, which means that my almost two-hour transit time at DOH would be cut short. It wasn't the airline's fault, but it was a good call on their part to dock at a remote gate at DOH and ferry the passengers via bus directly to the transit security check. Unfortunately my checked in luggage did not make the transfers.";POSITIVE
qatar-airways;2018-06-23;" |  Perth to Paris via Doha. Absolutely amazing flights, both legs of the Perth to Paris trip were excellent. We were traveling with two kids and an infant, the cabin crew could not do enough for us. The seats were very comfortable and the food was amazing. Now, the most amazing part has been the in between service, a lady from the Australian office has been amazing with helping us plan the return leg. I have not had true hospitality like this aboard any other airline. Thoroughly impressed and cannot wait to fly again.";POSITIVE
qatar-airways;2018-06-23;" |  We have never experienced such amazing service on any airline. The cabin service is outstanding - friendly and supremely efficient but never intrusive. Wonderful food beautifully served and every kind of drink you can think of! The airport in Doha is like a five-star hotel and the assisted passenger service puts Heathrow and Edinburgh to shame. We had a transfer time of just over an hour between our flights and our suitcases were waiting at the carousel when we arrived. A great improvement on last year's experience from Heathrow to Edinburgh when we had four hours between flights and British Airways only managed to deliver one of our suitcases 36 hours later! The Boeing 787 is a great aircraft but we preferred the cabin layout of the Boeing 777. We will definitely choose Qatar over any other airline in future. My husband needs a wheelchair so travel can be a bit stressful but I can honestly say, this was the best flight we have ever experienced and we have been flying between South Africa and the UK for 50 years!! Thank you!";POSITIVE
qatar-airways;2018-06-23;" |  Melbourne to Madrid via Doha. First time on Qatar Airways and they were good. I usually fly Singapore Airlines but my travel partner was a One World flyer so we tried Qatar. Seating on the A380 is very comfy with loads of legroom and what felt like a slightly wider seat than on Singapore Airlines. Crew were lovely on both flights though bar/food service was a bit slow and we had quite a wait. No drinks cart to start with like Singapore Airlines and the food wasn't all that wonderful but compensated for by the spaciousness and the crew themselves. IFE was good though movie list not as extensive as I expected. Crew from DOH to MAD were particularly friendly, professional and they made the flight a real pleasure.";POSITIVE
qatar-airways;2018-06-23;" |  Qatar Airways are a fantastic airline, but the Boeing 787 is awful and I would avoid this aircraft. The seats are very narrow with a 3-3-3 configuration and being in a centre seat it was a very tight squeeze for 5.5hrs (I'm not overly large, 175cm, 78kg). On sitting down it felt as if the seat had no padding and was extremly hard. The crew were lovely, the food was OK and we certainly didn't feel tired on arrival due to the 787 but what a squeeze. Such a small, hard seat- fortunately we had amazing flights on their A380 to/from Australia to compensate.";NEGATIVE
qatar-airways;2018-06-16;" |  Washington to Jakarta via Doha. Lavatory I used was dirty, the seat was small and car seat not fit on it. Kids food good, kids toy activity good and I got a lot of help from male flight attendant. I flew with 2 kids. I would not fly with them if it was not for the short layover. ";POSITIVE
qatar-airways;2018-06-14;" |  Kuwait to Cape Town via Doha. I am stuck in an airport lounge in Nairobi. A seemingly routine flight from Kuwait to Cape Town has turned into this three day fiasco. On 8th June I booked in as per normal at Kuwait Int Airport. Proceeded to the departure gates and waited to board the plane. The flight at first was delayed, no announcement or information was given. Only when fellow travelers started to get annoyed about the situation did Qatar staff try to explain.  We were to sit and wait, .no explanation. After 2 hours of waiting we were told there are technical issues with the plane. Again told to just wait. Another hour passed and we were told to go the transfer desk, massive confusion at the transfer desk as the staff did not know what was going on. Again we were told to wait, then two options, we wait till they fix the aircraft or take the next flight the next morning. I was then booked on a flight to Nairobi and was told all has been taken care of and that I will be connected with the next flight from Nairobi to Cape Town. Only to arrive in Nairobi and nothing of such was done. The crew in Kuwait did not issue the ticket correctly which led to the crew in Nairobi not being able to issue me with the connecting ticket, making me miss the last flight out to Cape Town. Then I was told failing that they can put me on a flight from Nairobi to JNB and then to CPT. That was 4 hours ago, no one informs or keep one updated. Turns out I won't be on the flight to JNB. I will be booked into a hotel and put on the first flight out in the morning? I am disappointed with this airline. There was no attempt to rectify, or defuse the situation... I have to constantly have to ask what is happening etc. Who knows where my luggage is at this point of time.";NEGATIVE
qatar-airways;2018-06-13;" |  Houston to Bangkok via Doha, the two flights in Q Suites were the best business class I have ever experienced. Check in at IAH terminal D is not in an ideal location. First impression, chaos. There were plenty of staff greeting passengers and getting each customer to an agent, turning chaos into order. The agent  made eye contact and focused on getting me on my way.  Their lounge is shared with several carriers. Food included vegetarian options was not bad. The seating is just okay. The flight was delayed due to the aircraft arriving later. Announcements were audible and clear in the gate area. Boarding was special. US ICE agents lined the jetway asking questions and making us feel really special.  A flight attendant at the door showed me to my seat and offered a pre-departure drink. Crew appearance was sharp and professional. Sincere smiles lead me to believe they enjoy their jobs. Qatar offers dinning on demand in business class. I choose to eat right after departure to sleep on this 14 hour flight. My meal was special order vegetarian and was fresh and good, not great. I enjoyed a Grand Cru Pauillac. The Flight Attendant offered turn down service and he draped my seat with light bedding. In flat sleeping position the seat is wide and has generous width including space for my feet. I was able to sleep 9 hours in peace with the suite door closed. The space inside my suite was more than ample. Easy storage of all personal items. The IFE Screen is large and HD noise cancelling head phones are provided. I didn't find the selection up to the tech, but you can upload files to play using USB or near field connections. Service was friendly and prompt throughout the flight. The Flight Attendants could not have been better. Hamed Airport Doha is a very modern facility and the lounge and transit experience was easy and comfortable.";POSITIVE
qatar-airways;2018-06-11;" | Flew Washington to Doha. Check in was smooth, unfortunately Qatar Airways use Turkish Airlines Business Class lounge at Dulles which is very small and crowded, I could not sit in it. I had an aisle seat on this flight which was not as nice as the window seats on my outbound flight, Qsuites are the most comfortable seats in business class I have ever used and Qatar Airways have the best service I have experienced. Food was alright, not as good as the catering service out of Doha. WIFI worked on part of the flight but not all, it was just good enough to use WhatsApp. The IFE on QSuites is better than the one offered on the A350 and much more user friendly arrival in Doha was on time.";POSITIVE
qatar-airways;2018-06-09;" |  Bali to New York via Doha. We missed our connection flight because the first flight was late. We missed the first day of our honeymoon and instead spent the night at a hotel in Qatar which took them over 2 hours to get us to.  On the return flight, we spent 45 minutes checking in and buying an upgrade. They made us reshuffle around clothes because one bag was slightly overweight.";NEGATIVE
qatar-airways;2018-06-06;" |  Auckland to Manchester via Doha. This was the first time that I had flown with Qatar Airways. A family crisis in the UK meant that I had to make a very short notice booking, and it was purely availability that resulted in using this airline. I was extremely impressed by all aspects of the experience. The staff were attentive, competent and very pleasant to engage with - absolutely wonderful. Nothing was too much trouble. The food was way above my expectations. The extremely long flight between Auckland and Doha was as comfortable as it could have been. Qatar Airways would certainly be my airline of choice in future. The return journey with Singapore Airlines (again booked at short notice and with very limited seat availability) was sadly well below the standards set during my outward trip.";POSITIVE
qatar-airways;2018-06-05;" |  I started with a good smile and getting my ticket at the business class terminal.  I headed to lounge which was really nice and peaceful and had a good brunch before the flight. Boarding which was fast and the amazing Qsuite 3K which was really good - a nice seat, amazing tv, brilliant and innovative. A welcome drink was given but the last drink, before take off staff came and asked for my dinner, she said in 15 mins we serve you since you ordered online. The cabin crew takes 1 hr 15 mins to make my table afterwords, they serve  chickpeas that were cold - I told them I do not need dinner and remove the table cloth. On arriving a lady who is in charge comes to say sorry we could not serve you food, I hope you had a wonderful flight.";NEGATIVE
qatar-airways;2018-06-01;" |  Canberra to Doha via Sydney. They ran out of champagne, two of the three white wines also the red wines within two hours of taking off. I was told by the crew they only load bars in Doha.  The steak was dry and overcooked, soup and breakfast cold. I had to make my own bed which is a task because the linen has to be fitted, needless to say I failed (despite crew watching, no offer to help was made). I contacted the airline and they dismissed everything I had to say.";NEGATIVE
qatar-airways;2018-05-31;" |  Doha to Washington. Check in was friendly and a breeze, security was very tight and uncomfortable. With that out of the way, it was my first time using the new Qsuite and the product is unmatchable - they could have given some more leg room but this takes nothing away total privacy. Very wide seat small storage space I with they made storage for shoes, the food was of good quality and I had a good sleep. Cabin staff super friendly, IFE was up to date and arrival was on time. ";POSITIVE
qatar-airways;2018-05-24;" |  Jakarta to Amsterdam via Doha. This was my first time flying with Qatar Airways and I was very much impressed. The flights on both legs were punctual. The aircraft were one of the newest from Airbus and Boeing. i really loved the interior design with the color of burgundy in accentuating the luxurious feel of the aircraft. The flight attendants were all very friendly and courteous with a genuine smile. The food was delicious with 3 choices of main course. The inflight entertainment system was also great. I have flown so many times before with different airlines and I have to say that this is the best airlines i have ever flown with. Having said that, it is not perfect. there are rooms for improvement in my opinion. the toilet could be cleaned more often, the content of the inflight entertainment system could be added more and be more consistent in all route (some route/aircraft type has better and more responsive screen than others), and i do hope some time in the future the fare could be cheaper because they are in the upper range of price.";POSITIVE
qatar-airways;2018-05-22;" |  We were not given directions while waiting and boarding at Melbourne Airport. No signs to indicate where each of the allocated zones 1-4 are located. Zone signposting was available at Doha check-in however so that was much better. Hand-wash in toilet is very harsh on the hands and mine felt like sandpaper at the end of the trip. Signs on the video screen say keep yourself moisturized, but there was no moisturizer in the toilets to use. No water was handed out early in the trip and I saw no water handed out at night. No smile from staff when boarding and most staff I saw did not seem very happy or friendly., some were okay. When we arrived in Doha, they announced that Ramadan had just started so drinking and eating in public are prohibited, then gave another message that Ramadan started the next day. I asked the staff if eating an. drinking in the airport during Ramadan is prohibited, but they said we can eat and drink day time during Ramadan. The food was okay  but not great. ";NEGATIVE
